name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Acetobacterium sp. KB-1	2184575	S	3	0	3	0.00000
Christensenella minuta	626937	S	2	0	2	0.00000
Christensenella sp. Marseille-P3954	2086585	S	1	0	1	0.00000
Heliobacterium modesticaldum	35701	S	1	0	1	0.00000
Heliorestis convoluta	356322	S	1	0	1	0.00000
Candidatus Syntrophocurvum alkaliphilum	2293317	S	2	0	2	0.00000
Petrocella atlantisensis	2173034	S	1	0	1	0.00000
Halocella sp. SP3-1	2382161	S	4	0	4	0.00000
Halanaerobium praevalens	2331	S	1	0	1	0.00000
Halanaerobium hydrogeniformans	656519	S	1	0	1	0.00000
Halothermothrix orenii	31909	S	2	0	2	0.00000
Acetohalobium arabaticum	28187	S	1	0	1	0.00000
Halobacteroides halobius	42422	S	1	0	1	0.00000
Anoxybacter fermentans	1323375	S	1	0	1	0.00000
Thermoanaerobacterium aotearoense	47490	S	1	0	1	0.00000
Thermoanaerobacterium sp. RBIITD	1550240	S	1	0	1	0.00000
Moorella thermoacetica	1525	S	1	0	1	0.00000
Mahella australiensis	252966	S	1	0	1	0.00000
Tepidanaerobacter acetatoxydans	499229	S	1	0	1	0.00000
Biomaibacter acetigenes	2316383	S	1	0	1	0.00000
Megamonas funiformis	437897	S	56	1	57	0.00004
Megamonas hypermegale	158847	S	1	0	1	0.00000
Selenomonas ruminantium	971	S	3	0	3	0.00000
Selenomonas sp. oral taxon 920	1884263	S	2	0	2	0.00000
Selenomonas sp. oral taxon 136	713030	S	1	0	1	0.00000
Pectinatus frisingensis	865	S	3	0	3	0.00000
Pelosinus fermentans	365349	S	2	0	2	0.00000
Pelosinus sp. UFO1	484770	S	1	0	1	0.00000
Methylomusa anaerophila	1930071	S	2	0	2	0.00000
Sporomusa termitida	2377	S	1	0	1	0.00000
Megasphaera elsdenii	907	S	14	0	14	0.00001
Veillonella parvula	29466	S	12	0	12	0.00001
Dialister pneumosintes	39950	S	1	0	1	0.00000
Phascolarctobacterium sp. Marseille-Q4147	2823317	S	6	0	6	0.00000
Phascolarctobacterium faecium	33025	S	2	0	2	0.00000
Acidaminococcus fermentans	905	S	1	0	1	0.00000
Faecalitalea cylindroides	39483	S	7	3	10	0.00001
Longibaculum sp. KGMB06250	2584943	S	7	20	27	0.00002
Faecalibacillus intestinalis	1982626	S	5	14	19	0.00001
Erysipelatoclostridium ramosum	1547	S	2	0	2	0.00000
[Clostridium] innocuum	1522	S	1	0	1	0.00000
Erysipelothrix inopinata	225084	S	1	0	1	0.00000
Erysipelothrix sp. HDW6B	2714929	S	1	0	1	0.00000
Amedibacterium intestinale	2583452	S	1	0	1	0.00000
Turicibacter sp. H121	1712675	S	8	3	11	0.00001
Turicibacter sanguinis	154288	S	1	0	1	0.00000
Murdochiella vaginalis	1852373	S	8	2	10	0.00001
Finegoldia magna	1260	S	4	1	5	0.00000
Anaerococcus prevotii	33034	S	1	0	1	0.00000
Anaerococcus obesiensis	1287640	S	1	1	2	0.00000
Parvimonas micra	33033	S	2	0	2	0.00000
Peptoniphilus harei	54005	S	1	0	1	0.00000
Tissierellia sp. JN-28	2507161	S	3	0	3	0.00000
Schnuerera ultunensis	45497	S	3	0	3	0.00000
Gottschalkia acidurici	1556	S	2	0	2	0.00000
Sedimentibacter sp. zth1	2816908	S	1	0	1	0.00000
Limnochorda pilosa	1555112	S	1	0	1	0.00000
Oscillatoria nigro-viridis	482564	S	154	28	182	0.00013
Oscillatoria acuminata	118323	S	2	0	2	0.00000
Moorea producens	1155739	S	7	0	7	0.00000
Microcoleus sp. PCC 7113	1173027	S	5	2	7	0.00000
Oxynema sp. AP17	2064643	S	3	7	10	0.00001
[Phormidium] sp. ETS-05	222819	S	14	1	15	0.00001
Geitlerinema sp. PCC 7407	1173025	S	3	0	3	0.00000
Cyanothece sp. PCC 7425	395961	S	1	0	1	0.00000
Crinalium epipsammum	241425	S	1	0	1	0.00000
Geminocystis sp. NIES-3708	1615909	S	11	4	15	0.00001
Geminocystis sp. NIES-3709	1617448	S	7	1	8	0.00001
Geminocystis herdmanii	669359	S	8	1	9	0.00001
Chondrocystis sp. NIES-4102	2005460	S	2	1	3	0.00000
Microcystis aeruginosa	1126	S	16	7	23	0.00002
Microcystis viridis	44822	S	1	1	2	0.00000
Microcystis sp. MC19	1967666	S	1	0	1	0.00000
Halothece sp. PCC 7418	65093	S	3	2	5	0.00000
Euhalothece natronophila	577489	S	2	0	2	0.00000
Gloeothece citriformis	2546356	S	4	0	4	0.00000
Crocosphaera subtropica	2546360	S	4	0	4	0.00000
Rippkaea orientalis	2546366	S	3	1	4	0.00000
Candidatus Atelocyanobacterium thalassa	713887	S	1	0	1	0.00000
Cyanobacterium aponinum	379064	S	9	5	14	0.00001
Nostoc sp. NIES-4103	2005458	S	6	1	7	0.00000
Nostoc sp. CENA543	1869241	S	5	0	5	0.00000
Nostoc sp. TCL26-01	2576904	S	5	0	5	0.00000
Nostoc sp. PCC 7524	28072	S	3	0	3	0.00000
Nostoc sp. PCC 7107	317936	S	3	1	4	0.00000
Nostoc sp. C052	2576902	S	3	0	3	0.00000
Nostoc sp. NIES-2111	1973475	S	2	4	6	0.00000
Nostoc sp. ATCC 53789	76335	S	1	1	2	0.00000
Nostoc sp. PCC 7120 = FACHB-418	103690	S	1	23	24	0.00002
Nostoc sp. 'Peltigera membranacea cyanobiont' N6	1261031	S	1	0	1	0.00000
Nostoc sp. TCL240-02	2572090	S	1	0	1	0.00000
Nostoc sp. UHCC 0702	2814655	S	1	0	1	0.00000
Nostoc flagelliforme	1306274	S	8	4	12	0.00001
Nostoc edaphicum	264686	S	5	2	7	0.00000
Nostoc piscinale	224012	S	4	0	4	0.00000
Nostoc carneum	374162	S	3	7	10	0.00001
Nostoc sphaeroides	446679	S	2	1	3	0.00000
Trichormus azollae	1164	S	6	1	7	0.00000
Anabaena cylindrica	1165	S	3	0	3	0.00000
Anabaena sp. WA102	1647413	S	1	2	3	0.00000
Calothrix sp. 336/3	1337936	S	3	0	3	0.00000
Calothrix sp. NIES-3974	2005462	S	3	0	3	0.00000
Calothrix sp. NIES-2100	1954172	S	2	2	4	0.00000
Calothrix sp. PCC 7507	99598	S	1	0	1	0.00000
Calothrix sp. NIES-2098	1954171	S	1	1	2	0.00000
Calothrix brevissima	938406	S	9	5	14	0.00001
Calothrix parasitica	1973486	S	6	0	6	0.00000
Calothrix parietina	32054	S	2	0	2	0.00000
Sphaerospermopsis kisseleviana	289435	S	9	2	11	0.00001
Dolichospermum flos-aquae	1166	S	1	10	11	0.00001
Dolichospermum sp. UHCC 0315A	1914871	S	1	8	9	0.00001
Anabaenopsis elenkinii	156213	S	1	0	1	0.00000
Fischerella sp. NIES-4106	2005456	S	7	2	9	0.00001
Fischerella sp. NIES-3754	1752063	S	3	2	5	0.00000
Scytonema sp. NIES-4073	2005464	S	2	2	4	0.00000
Scytonema sp. HK-05	1137095	S	1	0	1	0.00000
Brasilonema sennae	1397703	S	1	0	1	0.00000
Rivularia sp. PCC 7116	373994	S	4	0	4	0.00000
Microchaete diplosiphon	1197	S	1	2	3	0.00000
Tolypothrix sp. PCC 7910	2099387	S	1	1	2	0.00000
Synechococcus sp. PCC 7502	1173263	S	8	0	8	0.00001
Synechococcus sp. JA-2-3B'a(2-13)	321332	S	8	2	10	0.00001
Synechococcus sp. CBW1107	2789857	S	6	1	7	0.00000
Synechococcus sp. LTW-R	2751170	S	3	1	4	0.00000
Synechococcus sp. RSCCF101	2511069	S	3	0	3	0.00000
Synechococcus sp. JA-3-3Ab	321327	S	3	0	3	0.00000
Synechococcus sp. SynAce01	1916956	S	2	0	2	0.00000
Synechococcus sp. PCC 7336	195250	S	2	0	2	0.00000
Synechococcus sp. PCC 6312	195253	S	2	0	2	0.00000
Synechococcus sp. PROS-U-1	1400866	S	2	0	2	0.00000
Synechococcus sp. KORDI-52	585425	S	1	0	1	0.00000
Synechococcus sp. MEDNS5	1442554	S	1	0	1	0.00000
Synechococcus sp. PCC 7003	374981	S	1	0	1	0.00000
Synechococcus sp. CB0101	232348	S	1	0	1	0.00000
Synechococcus sp. ROS8604	1442557	S	1	0	1	0.00000
Synechococcus sp. RS9907	221350	S	1	2	3	0.00000
Synechococcus sp. PCC 8807	195248	S	1	6	7	0.00000
Synechococcus elongatus	32046	S	5	1	6	0.00000
Synechococcus lividus	33070	S	1	0	1	0.00000
Cyanobium gracile	59930	S	8	1	9	0.00001
Cyanobium sp. NIES-981	1851505	S	4	1	5	0.00000
Dactylococcopsis salina	292566	S	6	5	11	0.00001
Thermosynechococcus elongatus	146786	S	1	1	2	0.00000
Prochlorococcus marinus	1219	S	23	9	32	0.00002
Pseudanabaena sp. ABRG5-3	685565	S	7	0	7	0.00000
Pseudanabaena sp. PCC 7367	82654	S	3	0	3	0.00000
Leptolyngbya sp. PCC 7376	111781	S	3	0	3	0.00000
Leptolyngbya sp. NIES-3755	1752064	S	3	0	3	0.00000
Leptolyngbya sp. BL0902	1115757	S	1	0	1	0.00000
Leptolyngbya boryana	1184	S	2	0	2	0.00000
Chamaesiphon minutus	1173032	S	6	0	6	0.00000
Acaryochloris marina	155978	S	2	0	2	0.00000
cyanobacterium endosymbiont of Epithemia turgida	718217	S	6	2	8	0.00001
cyanobacterium endosymbiont of Rhopalodia gibberula	1763363	S	2	0	2	0.00000
Stanieria cyanosphaera	102116	S	3	2	5	0.00000
Stanieria sp. NIES-3757	1807358	S	2	0	2	0.00000
Pleurocapsa minor	54308	S	1	0	1	0.00000
Chroococcidiopsis thermalis	54299	S	6	1	7	0.00000
Gloeomargarita lithophora	1188228	S	4	0	4	0.00000
Gloeobacter violaceus	33072	S	1	0	1	0.00000
Mycoplasma sp. OR1901	2742195	S	3	0	3	0.00000
Mycoplasma sp. Zaradi2	547987	S	2	0	2	0.00000
Mycoplasma sp. (ex Biomphalaria glabrata)	1749074	S	2	0	2	0.00000
Mycoplasma sp. Mirounga ES2806-NAS	754516	S	1	0	1	0.00000
Mycoplasma sp. Phocoena C-264-GEN	754517	S	1	0	1	0.00000
Mycoplasma anserisalpingitidis	519450	S	3	0	3	0.00000
Mycoplasma hominis	2098	S	2	0	2	0.00000
Mycoplasma mycoides	2102	S	1	0	1	0.00000
Mycoplasma leachii	2105	S	1	0	1	0.00000
Mycoplasma cloacale	92401	S	2	0	2	0.00000
Mycoplasma alkalescens	45363	S	1	0	1	0.00000
Mycoplasma anseris	92400	S	1	0	1	0.00000
Mycoplasma dispar	86660	S	1	0	1	0.00000
Mycoplasma bovoculi	45362	S	1	0	1	0.00000
Mycoplasma flocculare	2128	S	1	0	1	0.00000
Mycoplasma salivarium	2124	S	1	0	1	0.00000
Mycoplasma orale	2121	S	1	0	1	0.00000
Mycoplasma neurolyticum	2120	S	1	0	1	0.00000
Mycoplasma putrefaciens	2123	S	1	0	1	0.00000
Mycoplasma hyorhinis	2100	S	1	0	1	0.00000
Mycoplasma phocirhinis	142650	S	5	0	5	0.00000
Mycoplasma pulmonis	2107	S	2	0	2	0.00000
Mycoplasma maculosum	114885	S	2	0	2	0.00000
Mycoplasma felis	33923	S	1	0	1	0.00000
Mycoplasma cynos	171284	S	1	0	1	0.00000
Mycoplasma columborale	171282	S	1	0	1	0.00000
Mycoplasma gallopavonis	76629	S	1	0	1	0.00000
Mycoplasma pullorum	48003	S	1	0	1	0.00000
Mycoplasma arginini	2094	S	1	0	1	0.00000
Mycoplasma gallinaceum	29556	S	1	0	1	0.00000
Mycoplasma bovirhinis	29553	S	1	0	1	0.00000
Mycoplasma californicum	2113	S	1	0	1	0.00000
Candidatus Hepatoplasma crinochetorum	295596	S	1	0	1	0.00000
Spiroplasma turonicum	216946	S	3	0	3	0.00000
Spiroplasma syrphidicola	216945	S	3	0	3	0.00000
Spiroplasma gladiatoris	2143	S	2	0	2	0.00000
Spiroplasma floricola	216937	S	2	0	2	0.00000
Spiroplasma taiwanense	2145	S	2	0	2	0.00000
Spiroplasma melliferum	2134	S	1	0	1	0.00000
Spiroplasma cantharicola	362837	S	1	0	1	0.00000
Spiroplasma eriocheiris	315358	S	1	0	1	0.00000
Spiroplasma diminutum	216936	S	1	0	1	0.00000
Spiroplasma culicicola	216935	S	1	0	1	0.00000
Spiroplasma chrysopicola	216933	S	1	0	1	0.00000
Spiroplasma phoeniceum	47835	S	1	0	1	0.00000
Mesoplasma syrphidae	225999	S	2	0	2	0.00000
Mesoplasma florum	2151	S	1	0	1	0.00000
Mesoplasma chauliocola	216427	S	1	0	1	0.00000
Mesoplasma tabanidae	219745	S	1	0	1	0.00000
Mesoplasma coleopterae	324078	S	1	0	1	0.00000
Acholeplasma laidlawii	2148	S	4	0	4	0.00000
Acholeplasma palmae	38986	S	3	0	3	0.00000
Acholeplasma axanthum	29552	S	2	0	2	0.00000
Acholeplasma brassicae	61635	S	1	0	1	0.00000
Candidatus Phytoplasma mali	37692	S	2	0	2	0.00000
Onion yellows phytoplasma	100379	S	1	0	1	0.00000
Candidatus Phytoplasma luffae	35773	S	1	0	1	0.00000
Meiothermus silvanus	52022	S	37	0	37	0.00003
Thermus scotoductus	37636	S	3	1	4	0.00000
Thermus aquaticus	271	S	2	0	2	0.00000
Thermus oshimai	56957	S	2	0	2	0.00000
Thermus thermophilus	274	S	1	1	2	0.00000
Thermus caldilimi	2483360	S	1	0	1	0.00000
Oceanithermus profundus	187137	S	3	0	3	0.00000
Marinithermus hydrothermalis	186192	S	2	0	2	0.00000
Deinococcus sp. AJ005	2652443	S	4	0	4	0.00000
Deinococcus sp. S14-83	2489213	S	1	0	1	0.00000
Deinococcus gobiensis	502394	S	3	0	3	0.00000
Deinococcus irradiatisoli	2202254	S	3	0	3	0.00000
Deinococcus actinosclerus	1768108	S	3	0	3	0.00000
Deinococcus swuensis	1182571	S	3	0	3	0.00000
Deinococcus radiodurans	1299	S	3	0	3	0.00000
Deinococcus maricopensis	309887	S	3	0	3	0.00000
Deinococcus deserti	310783	S	2	0	2	0.00000
Deinococcus puniceus	1182568	S	2	0	2	0.00000
Deinococcus metallilatus	1211322	S	2	0	2	0.00000
Deinococcus geothermalis	68909	S	2	0	2	0.00000
Deinococcus proteolyticus	55148	S	1	0	1	0.00000
Truepera radiovictrix	332249	S	3	0	3	0.00000
Brevefilum fermentans	1986204	S	8	0	8	0.00001
Pelolinea submarina	913107	S	2	0	2	0.00000
Anaerolinea thermophila	167964	S	1	0	1	0.00000
Candidatus Promineofilum breve	1806508	S	5	0	5	0.00000
Dehalococcoides mccartyi	61435	S	1	2	3	0.00000
Roseiflexus castenholzii	120962	S	1	0	1	0.00000
Sphaerobacter thermophilus	2057	S	1	0	1	0.00000
Ktedonosporobacter rubrisoli	2509675	S	1	0	1	0.00000
Tepidiforma bonchosmolovskayae	2601677	S	1	0	1	0.00000
Fimbriimonas ginsengisoli	1005039	S	1	0	1	0.00000
Flavobacterium sp. KBS0721	1179672	S	69	27	96	0.00007
Flavobacterium sp. 140616W15	2478552	S	67	12	79	0.00006
Flavobacterium sp. CLA17	2724135	S	51	9	60	0.00004
Flavobacterium sp. M31R6	2739062	S	50	7	57	0.00004
Flavobacterium sp. Sr18	935222	S	44	5	49	0.00003
Flavobacterium sp. MDT1-60	1979344	S	39	8	47	0.00003
Flavobacterium sp. SLB02	2665645	S	38	11	49	0.00003
Flavobacterium sp. BB8	2816357	S	29	6	35	0.00002
Flavobacterium sp. HYN0086	2249356	S	29	9	38	0.00003
Flavobacterium sp. CJ74	2294119	S	29	1	30	0.00002
Flavobacterium sp. LPB0248	2614441	S	18	12	30	0.00002
Flavobacterium sp. I3-2	2748319	S	13	10	23	0.00002
Flavobacterium sp. P2-65	2748320	S	9	0	9	0.00001
Flavobacterium sp. xlx-214	2654325	S	8	0	8	0.00001
Flavobacterium sangjuense	2518177	S	77	4	81	0.00006
Flavobacterium nackdongense	2547394	S	61	3	64	0.00005
Flavobacterium johnsoniae	986	S	60	23	83	0.00006
Flavobacterium psychrophilum	96345	S	50	7	57	0.00004
Flavobacterium commune	1306519	S	45	4	49	0.00003
Flavobacterium branchiophilum	55197	S	29	1	30	0.00002
Flavobacterium faecale	1355330	S	24	2	26	0.00002
Flavobacterium anhuiense	459526	S	23	11	34	0.00002
Flavobacterium gilvum	1492737	S	22	2	24	0.00002
Flavobacterium crocinum	2183896	S	21	7	28	0.00002
Flavobacterium columnare	996	S	20	3	23	0.00002
Flavobacterium indicum	312277	S	20	1	21	0.00001
Flavobacterium kingsejongi	1678728	S	19	2	21	0.00001
Flavobacterium nitrogenifigens	1617283	S	16	10	26	0.00002
Flavobacterium haoranii	683124	S	13	3	16	0.00001
Flavobacterium alkalisoli	2602769	S	12	0	12	0.00001
Flavobacterium crassostreae	1763534	S	11	2	13	0.00001
Flavobacterium pallidum	2172098	S	10	0	10	0.00001
Flavobacterium album	2175091	S	8	0	8	0.00001
Flavobacterium sediminis	2201181	S	7	4	11	0.00001
Flavobacterium magnum	2162713	S	5	0	5	0.00000
Flavobacterium arcticum	1784713	S	3	0	3	0.00000
Polaribacter sp. SA4-10	754397	S	11	1	12	0.00001
Polaribacter sp. MED152	313598	S	4	0	4	0.00000
Polaribacter sp. ALD11	2058137	S	4	0	4	0.00000
Polaribacter sp. G4M1	2808900	S	4	0	4	0.00000
Polaribacter sp. SM13	2818493	S	4	0	4	0.00000
Polaribacter sp. BM10	1529069	S	3	4	7	0.00000
Polaribacter sp. KT25b	1855336	S	3	0	3	0.00000
Polaribacter sp. L12M9	2738844	S	3	1	4	0.00000
Polaribacter sp. SA4-12	1312072	S	2	0	2	0.00000
Polaribacter sp. L3A8	2686361	S	2	0	2	0.00000
Polaribacter sp. KT 15	1896175	S	1	1	2	0.00000
Polaribacter vadi	1774273	S	9	1	10	0.00001
Polaribacter sejongensis	985043	S	5	0	5	0.00000
Polaribacter haliotis	1888915	S	3	2	5	0.00000
Polaribacter reichenbachii	996801	S	2	0	2	0.00000
Capnocytophaga sp. oral taxon 878	1316596	S	3	0	3	0.00000
Capnocytophaga sp. H2931	1945657	S	1	1	2	0.00000
Capnocytophaga sp. H4358	1945658	S	1	1	2	0.00000
Capnocytophaga sp. FDAARGOS_737	2545799	S	1	0	1	0.00000
Capnocytophaga canimorsus	28188	S	6	0	6	0.00000
Capnocytophaga gingivalis	1017	S	4	0	4	0.00000
Capnocytophaga ochracea	1018	S	3	1	4	0.00000
Capnocytophaga sputigena	1019	S	3	0	3	0.00000
Capnocytophaga endodontalis	2708117	S	3	0	3	0.00000
Capnocytophaga cynodegmi	28189	S	2	0	2	0.00000
Capnocytophaga haemolytica	45243	S	1	0	1	0.00000
Capnocytophaga leadbetteri	327575	S	1	0	1	0.00000
Myroides phaeus	702745	S	9	3	12	0.00001
Myroides fluvii	2572594	S	7	1	8	0.00001
Myroides odoratus	256	S	5	0	5	0.00000
Myroides profundi	480520	S	4	6	10	0.00001
Maribacter sp. T28	1836467	S	9	5	14	0.00001
Maribacter sp. HTCC2170	313603	S	6	0	6	0.00000
Maribacter sp. MJ134	2496865	S	1	0	1	0.00000
Maribacter cobaltidurans	1178778	S	3	3	6	0.00000
Winogradskyella sp. PG-2	754409	S	5	0	5	0.00000
Winogradskyella sp. PC-19	754417	S	5	1	6	0.00000
Winogradskyella sp. J14-2	1936080	S	4	0	4	0.00000
Winogradskyella helgolandensis	2697010	S	5	0	5	0.00000
Winogradskyella forsetii	2686077	S	2	0	2	0.00000
Winogradskyella schleiferi	2686078	S	2	0	2	0.00000
Winogradskyella sediminis	1382466	S	1	0	1	0.00000
Tenacibaculum sp. SZ-18	754423	S	4	0	4	0.00000
Tenacibaculum sp. DSM 106434	2358479	S	3	0	3	0.00000
Tenacibaculum maritimum	107401	S	5	0	5	0.00000
Tenacibaculum jejuense	584609	S	3	0	3	0.00000
Tenacibaculum dicentrarchi	669041	S	3	0	3	0.00000
Tenacibaculum todarodis	1850252	S	3	0	3	0.00000
Tenacibaculum mesophilum	104268	S	2	0	2	0.00000
Muricauda sp. 501str8	2698672	S	16	9	25	0.00002
Muricauda ruestringensis	111501	S	5	0	5	0.00000
Muricauda lutaonensis	516051	S	1	0	1	0.00000
Gramella sp. MAR_2010_147	1250205	S	5	0	5	0.00000
Gramella echinicola	279359	S	4	0	4	0.00000
Gramella forsetii	411153	S	3	0	3	0.00000
Gramella flava	1486245	S	3	0	3	0.00000
Gramella fulva	2126553	S	3	0	3	0.00000
Gramella salexigens	1913577	S	2	0	2	0.00000
Kordia sp. SMS9	2282170	S	12	1	13	0.00001
Kordia antarctica	1218801	S	2	0	2	0.00000
Aquimarina sp. AD1	1714848	S	6	0	6	0.00000
Aquimarina sp. BL5	1714860	S	4	0	4	0.00000
Aquimarina sp. TRL1	2736252	S	3	0	3	0.00000
Aquimarina sp. AD10	1714849	S	2	0	2	0.00000
Algibacter sp. L3A6	2686366	S	5	2	7	0.00000
Algibacter sp. L1A34	2686365	S	4	1	5	0.00000
Algibacter alginicilyticus	1736674	S	5	1	6	0.00000
Cellulophaga lytica	979	S	6	1	7	0.00000
Cellulophaga baltica	76594	S	5	0	5	0.00000
Cellulophaga sp. L1A9	2686362	S	3	0	3	0.00000
Formosa sp. L2A11	2686363	S	6	1	7	0.00000
Formosa sp. Hel1_31_208	1798225	S	3	0	3	0.00000
Formosa sp. Hel1_33_131	1336794	S	1	0	1	0.00000
Formosa sp. Hel3_A1_48	1336795	S	1	0	1	0.00000
Formosa agariphila	320324	S	3	0	3	0.00000
Nonlabens sp. Hel1_33_55	1336802	S	3	0	3	0.00000
Nonlabens sp. Ci31	2608253	S	2	0	2	0.00000
Nonlabens dokdonensis	328515	S	3	0	3	0.00000
Nonlabens spongiae	331648	S	2	0	2	0.00000
Nonlabens marinus	930802	S	2	0	2	0.00000
Nonlabens sediminis	319236	S	1	0	1	0.00000
Lacinutrix sp. WUR7	2653681	S	6	2	8	0.00001
Lacinutrix sp. Bg11-31	2057808	S	2	0	2	0.00000
Lacinutrix sp. 5H-3-7-4	983544	S	1	0	1	0.00000
Lacinutrix venerupis	1486034	S	1	0	1	0.00000
Aequorivita sp. KX20305	2803865	S	5	0	5	0.00000
Aequorivita sp. H23M31	2494375	S	1	0	1	0.00000
Aequorivita sublithincola	101385	S	5	0	5	0.00000
Croceibacter atlanticus	313588	S	10	1	11	0.00001
Flavivirga eckloniae	1803846	S	10	0	10	0.00001
Dokdonia sp. PRO95	1239415	S	2	0	2	0.00000
Dokdonia sp. 4H-3-7-5	983548	S	1	0	1	0.00000
Dokdonia sp. Dokd-P16	2173169	S	1	0	1	0.00000
Dokdonia donghaensis	326320	S	2	1	3	0.00000
Mariniflexile sp. TRM1-10	2027857	S	8	0	8	0.00001
Psychroflexus sp. ALD_RP9	2777186	S	5	0	5	0.00000
Psychroflexus torquis	57029	S	3	0	3	0.00000
Wenyingzhuangia fucanilytica	1790137	S	6	0	6	0.00000
Antarcticibacterium flavum	2058175	S	6	0	6	0.00000
Tamlana carrageenivorans	2069432	S	3	0	3	0.00000
Tamlana sp. s12	1630406	S	3	0	3	0.00000
Gillisia sp. Hel1_33_143	1336796	S	4	1	5	0.00000
Salegentibacter salegens	143223	S	3	0	3	0.00000
Salegentibacter sp. T436	1729720	S	1	0	1	0.00000
Olleya aquimaris	639310	S	2	0	2	0.00000
Olleya sp. Bg11-27	2058135	S	2	3	5	0.00000
Lutibacter profundi	1622118	S	4	0	4	0.00000
Psychroserpens sp. NJDZ02	2570561	S	4	6	10	0.00001
Altibacter sp. ALE3EI	2562285	S	3	0	3	0.00000
Urechidicola croceus	1850246	S	3	2	5	0.00000
Galbibacter sp. BG1	1170699	S	3	0	3	0.00000
Changchengzhania lutea	2049305	S	3	0	3	0.00000
Leeuwenhoekiella sp. ZYFB001	2719912	S	3	0	3	0.00000
Amniculibacterium sp. G2-70	2767188	S	2	1	3	0.00000
Zunongwangia profunda	398743	S	2	2	4	0.00000
Sediminicola sp. YIK13	1453352	S	2	0	2	0.00000
Gilvibacter sp. SZ-19	754429	S	2	0	2	0.00000
Zobellia galactanivorans	63186	S	2	0	2	0.00000
Oceanihabitans sp. IOP_32	2529032	S	1	0	1	0.00000
Euzebyella marina	1761453	S	1	0	1	0.00000
Arenibacter algicola	616991	S	1	0	1	0.00000
Seonamhaeicola sp. S2-3	1936081	S	1	0	1	0.00000
Chryseobacterium sp. 3008163	2478663	S	12	1	13	0.00001
Chryseobacterium sp. IHB B 17019	1721091	S	10	0	10	0.00001
Chryseobacterium sp. JV274	1932669	S	7	1	8	0.00001
Chryseobacterium sp. T16E-39	2015076	S	6	0	6	0.00000
Chryseobacterium sp. NEB161	2724619	S	6	4	10	0.00001
Chryseobacterium sp. G0186	2487064	S	5	2	7	0.00000
Chryseobacterium sp. POL2	2713414	S	5	1	6	0.00000
Chryseobacterium sp. G0201	2487065	S	4	0	4	0.00000
Chryseobacterium sp. StRB126	878220	S	3	0	3	0.00000
Chryseobacterium sp. NBC 122	2547600	S	3	0	3	0.00000
Chryseobacterium sp. cx-624	2758037	S	3	0	3	0.00000
Chryseobacterium sp. G0162	2487063	S	2	1	3	0.00000
Chryseobacterium sp. 6424	2039166	S	1	0	1	0.00000
Chryseobacterium balustinum	246	S	36	9	45	0.00003
Chryseobacterium indoltheticum	254	S	26	4	30	0.00002
Chryseobacterium indologenes	253	S	9	2	11	0.00001
Chryseobacterium shandongense	1493872	S	9	3	12	0.00001
Chryseobacterium gleum	250	S	7	5	12	0.00001
Chryseobacterium carnipullorum	1124835	S	7	2	9	0.00001
Chryseobacterium camelliae	1265445	S	7	2	9	0.00001
Chryseobacterium glaciei	1685010	S	4	0	4	0.00000
Chryseobacterium arthrosphaerae	651561	S	4	1	5	0.00000
Chryseobacterium gallinarum	1324352	S	4	0	4	0.00000
Chryseobacterium bernardetii	1241978	S	3	2	5	0.00000
Chryseobacterium piperi	558152	S	3	0	3	0.00000
Chryseobacterium nakagawai	1241982	S	2	2	4	0.00000
Chryseobacterium cucumeris	1813611	S	2	0	2	0.00000
Chryseobacterium joostei	112234	S	1	0	1	0.00000
Chryseobacterium manosquense	2754694	S	1	2	3	0.00000
Kaistella jeonii	266749	S	12	0	12	0.00001
Kaistella carnis	1241979	S	6	1	7	0.00000
Kaistella flava (ex Peng et al. 2021)	2038776	S	6	0	6	0.00000
Chryseobacterium haifense	421525	S	4	8	12	0.00001
Kaistella antarctica	266748	S	3	0	3	0.00000
Kaistella daneshvariae	2487074	S	1	0	1	0.00000
Epilithonimonas vandammei	2487072	S	12	11	23	0.00002
Chryseobacterium lactis	1241981	S	2	1	3	0.00000
Chryseobacterium taklimakanense	536441	S	7	2	9	0.00001
Cloacibacterium normanense	237258	S	97	13	110	0.00008
Elizabethkingia meningoseptica	238	S	7	0	7	0.00000
Elizabethkingia bruuniana	1756149	S	6	28	34	0.00002
Elizabethkingia anophelis	1117645	S	3	7	10	0.00001
Elizabethkingia miricola	172045	S	1	1	2	0.00000
Elizabethkingia sp. JS20170427COW	2583851	S	1	0	1	0.00000
Empedobacter falsenii	343874	S	4	3	7	0.00000
Empedobacter brevis	247	S	3	1	4	0.00000
Empedobacter stercoris	1628248	S	2	1	3	0.00000
Riemerella anatipestifer	34085	S	6	0	6	0.00000
Ornithobacterium rhinotracheale	28251	S	4	0	4	0.00000
Apibacter sp. B3706	2656760	S	1	2	3	0.00000
Weeksella virosa	1014	S	1	0	1	0.00000
Bergeyella cardium	1585976	S	1	0	1	0.00000
Blattabacterium cuenoti	1653831	S	23	4	27	0.00002
Blattabacterium clevelandi	164516	S	1	1	2	0.00000
Candidatus Sulcia muelleri	336810	S	9	0	9	0.00001
Candidatus Walczuchella monophlebidarum	1415657	S	1	0	1	0.00000
Croceimicrobium hydrocarbonivorans	2761580	S	5	0	5	0.00000
