name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas sp. S-6-2	1931241	S	2	0	2	0.00000
Pseudomonas sp. 31-12	2201356	S	2	0	2	0.00000
Pseudomonas sp. K2W31S-8	2320867	S	2	0	2	0.00000
Pseudomonas sp. C27(2019)	2604941	S	2	0	2	0.00000
Pseudomonas sp. RtIB026	2749999	S	1	0	1	0.00000
Pseudomonas sp. IzPS59	2774459	S	1	0	1	0.00000
Pseudomonas sp. Z003-0.4C(8344-21)	1855380	S	1	0	1	0.00000
Pseudomonas sp. MYb193	1827300	S	1	0	1	0.00000
Pseudomonas sp. MPDS	2762896	S	1	0	1	0.00000
Pseudomonas sp. J380	2605424	S	1	0	1	0.00000
Pseudomonas sp. FDAARGOS_380	2018067	S	1	0	1	0.00000
Pseudomonas sp. S49	1573720	S	1	0	1	0.00000
Pseudomonas sp. NIBRBAC000502773	2590776	S	1	0	1	0.00000
Pseudomonas sp. MSPm1	2726956	S	1	0	1	0.00000
Pseudomonas sp. UW4	1207075	S	1	0	1	0.00000
Pseudomonas sp. B11D7D	2735906	S	1	0	1	0.00000
Pseudomonas sp. R4-39-08	1173288	S	1	0	1	0.00000
Pseudomonas sp. LG1E9	2219057	S	1	0	1	0.00000
Pseudomonas sp. VLB120	69328	S	1	0	1	0.00000
Pseudomonas sp. Os17	1500686	S	1	0	1	0.00000
Pseudomonas sp. LG1D9	2083054	S	1	0	1	0.00000
Pseudomonas sp. SK	2729423	S	1	0	1	0.00000
Pseudomonas sp. DR 5-09	1534110	S	1	0	1	0.00000
Pseudomonas sp. gcc21	2726989	S	1	0	1	0.00000
Pseudomonas sp. R84	1573712	S	1	0	1	0.00000
Pseudomonas sp. R1-43-08	1173270	S	1	0	1	0.00000
Pseudomonas fluorescens	294	S	48	14	62	0.00000
Pseudomonas tolaasii	29442	S	30	2	32	0.00000
Pseudomonas protegens	380021	S	13	1	14	0.00000
Pseudomonas rhodesiae	76760	S	6	0	6	0.00000
Pseudomonas synxantha	47883	S	5	1	6	0.00000
Pseudomonas orientalis	76758	S	5	0	5	0.00000
Pseudomonas veronii	76761	S	5	7	12	0.00000
Pseudomonas libanensis	75588	S	4	2	6	0.00000
Pseudomonas brenneri	129817	S	4	0	4	0.00000
Pseudomonas mediterranea	183795	S	3	0	3	0.00000
Pseudomonas trivialis	200450	S	3	0	3	0.00000
Pseudomonas azotoformans	47878	S	2	0	2	0.00000
Pseudomonas migulae	78543	S	2	0	2	0.00000
Pseudomonas cedrina	651740	S	2	0	2	0.00000
Pseudomonas aeruginosa	287	S	57	121	178	0.00000
Pseudomonas citronellolis	53408	S	22	10	32	0.00000
Pseudomonas alcaligenes	43263	S	15	1	16	0.00000
Pseudomonas multiresinivorans	95301	S	6	0	6	0.00000
Pseudomonas nitroreducens	46680	S	5	0	5	0.00000
Pseudomonas mendocina	300	S	9	0	9	0.00000
Pseudomonas oleovorans	301	S	4	4	8	0.00000
Pseudomonas furukawaii	1149133	S	3	0	3	0.00000
Pseudomonas resinovorans	53412	S	1	0	1	0.00000
Pseudomonas putida	303	S	32	15	47	0.00000
Pseudomonas oryzihabitans	47885	S	9	0	9	0.00000
Pseudomonas monteilii	76759	S	6	3	9	0.00000
Pseudomonas fulva	47880	S	3	3	6	0.00000
Pseudomonas stutzeri	316	S	44	7	51	0.00000
Pseudomonas luteola	47886	S	2	0	2	0.00000
Pseudomonas balearica	74829	S	2	0	2	0.00000
Pseudomonas syringae	317	S	13	7	20	0.00000
Pseudomonas cichorii	36746	S	4	0	4	0.00000
Pseudomonas syringae group genomosp. 3	251701	S	4	2	6	0.00000
Pseudomonas coronafaciens	53409	S	3	0	3	0.00000
Pseudomonas asturiensis	1190415	S	3	0	3	0.00000
Pseudomonas chlororaphis	587753	S	17	5	22	0.00000
Pseudomonas fragi	296	S	3	1	4	0.00000
Pseudomonas lundensis	86185	S	2	0	2	0.00000
Pseudomonas otitidis	319939	S	9	0	9	0.00000
Pseudomonas yamanorum	515393	S	8	0	8	0.00000
Pseudomonas entomophila	312306	S	8	0	8	0.00000
Pseudomonas psychrophila	122355	S	6	0	6	0.00000
Pseudomonas psychrotolerans	237610	S	6	0	6	0.00000
Pseudomonas granadensis	1421430	S	6	1	7	0.00000
Pseudomonas knackmussii	65741	S	5	1	6	0.00000
Pseudomonas marincola	437900	S	5	0	5	0.00000
Pseudomonas pohangensis	364197	S	5	0	5	0.00000
Pseudomonas moraviensis	321662	S	4	1	5	0.00000
Pseudomonas gozinkensis	2774461	S	4	0	4	0.00000
Pseudomonas guangdongensis	1245526	S	4	0	4	0.00000
Pseudomonas salegens	1434072	S	3	0	3	0.00000
Pseudomonas taetrolens	47884	S	3	0	3	0.00000
Pseudomonas sihuiensis	1274359	S	3	1	4	0.00000
Pseudomonas alkylphenolica	237609	S	3	0	3	0.00000
Pseudomonas brassicacearum	930166	S	3	8	11	0.00000
Pseudomonas reinekei	395598	S	3	0	3	0.00000
Pseudomonas frederiksbergensis	104087	S	3	0	3	0.00000
Pseudomonas agarici	46677	S	2	0	2	0.00000
Pseudomonas eucalypticola	2599595	S	2	0	2	0.00000
Pseudomonas kribbensis	1628086	S	2	0	2	0.00000
Pseudomonas soli	1306993	S	2	3	5	0.00000
Pseudomonas sabulinigri	472181	S	2	0	2	0.00000
Pseudomonas alcaliphila	101564	S	2	0	2	0.00000
Pseudomonas extremaustralis	359110	S	2	0	2	0.00000
Pseudomonas lurida	244566	S	2	0	2	0.00000
Pseudomonas umsongensis	198618	S	2	0	2	0.00000
Pseudomonas simiae	321846	S	2	0	2	0.00000
Pseudomonas rhizosphaerae	216142	S	2	0	2	0.00000
Pseudomonas antarctica	219572	S	2	0	2	0.00000
Pseudomonas viciae	2505979	S	1	0	1	0.00000
Pseudomonas versuta	1788301	S	1	0	1	0.00000
Pseudomonas silesiensis	1853130	S	1	0	1	0.00000
Pseudomonas graminis	158627	S	1	0	1	0.00000
Pseudomonas lactis	1615674	S	1	0	1	0.00000
Pseudomonas cerasi	1583341	S	1	1	2	0.00000
Pseudomonas saudiphocaensis	1499686	S	1	0	1	0.00000
Pseudomonas oryzae	1392877	S	1	0	1	0.00000
Pseudomonas palleroniana	191390	S	1	0	1	0.00000
Pseudomonas lalkuanensis	2604832	S	1	0	1	0.00000
Pseudomonas arsenicoxydans	702115	S	1	0	1	0.00000
Pseudomonas toyotomiensis	554344	S	1	0	1	0.00000
Pseudomonas pelagia	553151	S	1	0	1	0.00000
Pseudomonas xinjiangensis	487184	S	1	0	1	0.00000
Pseudomonas vancouverensis	95300	S	1	0	1	0.00000
Pseudomonas allokribbensis	2774460	S	1	0	1	0.00000
Azotobacter chroococcum	353	S	4	0	4	0.00000
Azotobacter vinelandii	354	S	3	-3	0	0.00000
Permianibacter aggregans	1510150	S	1	0	1	0.00000
Oblitimonas alkaliphila	1697053	S	1	0	1	0.00000
Entomomonas moraniae	2213226	S	1	0	1	0.00000
Acinetobacter junii	40215	S	452	47	499	0.00000
Acinetobacter baumannii	470	S	32	62	94	0.00000
Acinetobacter nosocomialis	106654	S	9	4	13	0.00000
Acinetobacter seifertii	1530123	S	3	0	3	0.00000
Acinetobacter pittii	48296	S	2	2	4	0.00000
Acinetobacter calcoaceticus	471	S	1	0	1	0.00000
Acinetobacter lactucae	1785128	S	1	0	1	0.00000
Acinetobacter sp. MYb10	1827285	S	8	0	8	0.00000
Acinetobacter sp. TTH0-4	1646498	S	4	0	4	0.00000
Acinetobacter sp. YH12138	2601122	S	4	0	4	0.00000
Acinetobacter sp. WCHA45	2004644	S	4	2	6	0.00000
Acinetobacter sp. ACNIH1	1636603	S	3	1	4	0.00000
Acinetobacter sp. NEB 394	2743575	S	2	1	3	0.00000
Acinetobacter sp. 10FS3-1	2563897	S	2	0	2	0.00000
Acinetobacter sp. WCHAc010034	1879049	S	2	0	2	0.00000
Acinetobacter sp. CS-2	2798861	S	1	0	1	0.00000
Acinetobacter sp. TGL-Y2	1407071	S	1	0	1	0.00000
Acinetobacter sp. NCu2D-2	1608473	S	1	0	1	0.00000
Acinetobacter sp.	472	S	1	13	14	0.00000
Acinetobacter johnsonii	40214	S	19	20	39	0.00000
Acinetobacter haemolyticus	29430	S	14	2	16	0.00000
Acinetobacter ursingii	108980	S	12	2	14	0.00000
Acinetobacter guillouiae	106649	S	9	0	9	0.00000
Acinetobacter bereziniae	106648	S	7	0	7	0.00000
Acinetobacter schindleri	108981	S	6	1	7	0.00000
Acinetobacter lwoffii	28090	S	5	2	7	0.00000
Acinetobacter larvae	1789224	S	5	0	5	0.00000
Acinetobacter soli	487316	S	5	0	5	0.00000
Acinetobacter indicus	756892	S	5	0	5	0.00000
Acinetobacter piscicola	2006115	S	4	0	4	0.00000
Acinetobacter venetianus	52133	S	4	0	4	0.00000
Acinetobacter radioresistens	40216	S	4	0	4	0.00000
Acinetobacter towneri	202956	S	3	2	5	0.00000
Acinetobacter shaoyimingii	2715164	S	2	0	2	0.00000
Acinetobacter wuhouensis	1879050	S	2	0	2	0.00000
Acinetobacter tandoii	202954	S	1	0	1	0.00000
Acinetobacter oleivorans	1148157	S	1	0	1	0.00000
Acinetobacter equi	1324350	S	1	0	1	0.00000
Acinetobacter baylyi	202950	S	1	0	1	0.00000
Acinetobacter chinensis	2004650	S	1	0	1	0.00000
Acinetobacter variabilis	70346	S	1	0	1	0.00000
Moraxella osloensis	34062	S	56	2	58	0.00000
Moraxella catarrhalis	480	S	2	0	2	0.00000
Moraxella bovoculi	386891	S	2	1	3	0.00000
Moraxella bovis	476	S	1	0	1	0.00000
Moraxella ovis	29433	S	1	1	2	0.00000
Psychrobacter sp. P11F6	1699621	S	5	0	5	0.00000
Psychrobacter sp. G	571800	S	4	5	9	0.00000
Psychrobacter sp. 28M-43	2772254	S	1	0	1	0.00000
Psychrobacter sp.	56811	S	1	0	1	0.00000
Psychrobacter sp. DAB_AL43B	1028416	S	1	0	1	0.00000
Psychrobacter urativorans	45610	S	8	0	8	0.00000
Aquirhabdus parva	2283318	S	3	0	3	0.00000
Klebsiella pneumoniae	573	S	599	846	1445	0.00001
Klebsiella grimontii	2058152	S	56	123	179	0.00000
Klebsiella quasipneumoniae	1463165	S	6	7	13	0.00000
Klebsiella aerogenes	548	S	4	0	4	0.00000
Klebsiella oxytoca	571	S	4	1	5	0.00000
Klebsiella michiganensis	1134687	S	4	3	7	0.00000
Klebsiella variicola	244366	S	1	0	1	0.00000
Klebsiella africana	2489010	S	1	0	1	0.00000
Enterobacter hormaechei	158836	S	11	15	26	0.00000
Enterobacter cloacae	550	S	8	5	13	0.00000
Enterobacter kobei	208224	S	2	3	5	0.00000
Enterobacter cancerogenus	69218	S	1	0	1	0.00000
Enterobacter roggenkampii	1812935	S	1	1	2	0.00000
Enterobacter chengduensis	2494701	S	1	0	1	0.00000
Enterobacter sp. 638	399742	S	7	0	7	0.00000
Enterobacter sp. HK169	1868135	S	2	1	3	0.00000
Enterobacter sp. YSU	648691	S	1	1	2	0.00000
Enterobacter sp. RHBSTW-00422	2742646	S	1	10	11	0.00000
Enterobacter sp. RHBSTW-00175	2742639	S	1	0	1	0.00000
Enterobacter sp. SA187	1914861	S	1	0	1	0.00000
Enterobacter sp. JUb54	2724468	S	1	0	1	0.00000
Enterobacter sp. E76	2596949	S	1	0	1	0.00000
Enterobacter soli	885040	S	1	0	1	0.00000
Enterobacter oligotrophicus	2478464	S	1	0	1	0.00000
Citrobacter freundii	546	S	18	19	37	0.00000
Citrobacter werkmanii	67827	S	2	0	2	0.00000
Citrobacter portucalensis	1639133	S	2	4	6	0.00000
Citrobacter braakii	57706	S	1	1	2	0.00000
Citrobacter freundii complex sp. CFNIH2	2066049	S	1	0	1	0.00000
Citrobacter sp. LY-1	2546350	S	2	1	3	0.00000
Citrobacter sp. RHB25-C09	2742624	S	1	0	1	0.00000
Citrobacter rodentium	67825	S	3	0	3	0.00000
Citrobacter farmeri	67824	S	2	0	2	0.00000
Citrobacter telavivum	2653932	S	2	0	2	0.00000
Citrobacter koseri	545	S	1	0	1	0.00000
Escherichia coli	562	S	14	19	33	0.00000
Escherichia fergusonii	564	S	7	1	8	0.00000
Escherichia albertii	208962	S	3	0	3	0.00000
Escherichia marmotae	1499973	S	1	0	1	0.00000
Salmonella enterica	28901	S	16	21	37	0.00000
Salmonella bongori	54736	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Neohaemonia nigricornis	2675792	S	4	0	4	0.00000
Enterobacteriaceae endosymbiont of Donacia cincticornis	2675773	S	3	0	3	0.00000
Enterobacteriaceae endosymbiont of Donacia bicoloricornis	2675772	S	2	0	2	0.00000
Enterobacteriaceae endosymbiont of Donacia tomentosa	2675787	S	2	0	2	0.00000
Enterobacteriaceae endosymbiont of Plateumaris sericea	2675797	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Plateumaris rustica	2675796	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Plateumaris braccata	2675793	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Macroplea mutica	2675791	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia thalassina	2675786	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia piscatrix	2675780	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia provostii	2675781	S	1	0	1	0.00000
Leclercia adecarboxylata	83655	S	6	6	12	0.00000
Leclercia sp. 29361	2714951	S	3	2	5	0.00000
Leclercia sp. 4-9-1-25	2815358	S	1	0	1	0.00000
Blochmannia endosymbiont of Colobopsis nipponica	2681987	S	2	0	2	0.00000
Blochmannia endosymbiont of Camponotus nipponensis	2681986	S	1	2	3	0.00000
Candidatus Blochmannia vafer	251535	S	1	0	1	0.00000
secondary endosymbiont of Heteropsylla cubana	134287	S	2	0	2	0.00000
Candidatus Hamiltonella defensa	138072	S	2	0	2	0.00000
secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	1	0	1	0.00000
secondary endosymbiont of Trabutina mannipara	1835721	S	2	0	2	0.00000
Candidatus Tachikawaea gelatinosa	1410383	S	1	0	1	0.00000
Candidatus Doolittlea endobia	1778262	S	1	0	1	0.00000
Cronobacter dublinensis	413497	S	3	0	3	0.00000
Cronobacter condimenti	1163710	S	3	0	3	0.00000
Cronobacter sakazakii	28141	S	2	1	3	0.00000
Cronobacter malonaticus	413503	S	2	2	4	0.00000
Cronobacter universalis	535744	S	1	0	1	0.00000
Kosakonia sacchari	1158459	S	3	0	3	0.00000
Kosakonia cowanii	208223	S	2	0	2	0.00000
Kosakonia oryzae	497725	S	1	0	1	0.00000
Kosakonia arachidis	551989	S	1	0	1	0.00000
Kosakonia sp. MUSA4	2067958	S	1	0	1	0.00000
Raoultella planticola	575	S	4	0	4	0.00000
Raoultella ornithinolytica	54291	S	4	4	8	0.00000
Cedecea neteri	158822	S	3	0	3	0.00000
Cedecea lapagei	158823	S	2	0	2	0.00000
Cedecea sp. FDAARGOS_727	2545798	S	1	0	1	0.00000
Shimwellia blattae	563	S	4	0	4	0.00000
Jejubacter calystegiae	2579935	S	3	0	3	0.00000
Pseudescherichia vulneris	566	S	3	0	3	0.00000
Kluyvera genomosp. 3	2774055	S	2	0	2	0.00000
Kluyvera intermedia	61648	S	1	0	1	0.00000
[Enterobacter] lignolyticus	1334193	S	2	0	2	0.00000
Phytobacter ursingii	1972431	S	1	0	1	0.00000
Candidatus Moranella endobia	1048758	S	1	-1	0	0.00000
Lelliottia nimipressuralis	69220	S	1	0	1	0.00000
Yokenella regensburgei	158877	S	1	0	1	0.00000
Atlantibacter hermannii	565	S	1	0	1	0.00000
Metakosakonia sp. MRY16-398	2487150	S	1	0	1	0.00000
Scandinavium goeteborgense	1851514	S	1	0	1	0.00000
Pantoea sp. MSR2	2052056	S	4	0	4	0.00000
Pantoea sp. CCBC3-3-1	2490851	S	4	0	4	0.00000
Pantoea sp. 201603H	2479547	S	2	0	2	0.00000
Pantoea sp. SO10	2575375	S	2	0	2	0.00000
Pantoea sp. PSNIH1	1484158	S	1	0	1	0.00000
Pantoea sp. MT58	2768165	S	1	6	7	0.00000
Pantoea agglomerans	549	S	10	1	11	0.00000
Pantoea dispersa	59814	S	8	0	8	0.00000
Pantoea stewartii	66269	S	5	0	5	0.00000
Candidatus Pantoea carbekii	1235990	S	4	0	4	0.00000
Pantoea ananatis	553	S	3	0	3	0.00000
Pantoea cypripedii	55209	S	3	0	3	0.00000
Pantoea alhagi	1891675	S	3	0	3	0.00000
Pantoea rwandensis	1076550	S	2	0	2	0.00000
Pantoea vagans	470934	S	1	0	1	0.00000
Buchnera aphidicola	9	S	43	-1	42	0.00000
Candidatus Erwinia haradaeae	1922217	S	10	0	10	0.00000
Erwinia amylovora	552	S	1	0	1	0.00000
Erwinia persicina	55211	S	1	0	1	0.00000
Erwinia pyrifoliae	79967	S	1	1	2	0.00000
Erwinia tasmaniensis	338565	S	1	0	1	0.00000
Erwinia gerundensis	1619313	S	1	0	1	0.00000
Mixta gaviniae	665914	S	2	0	2	0.00000
Tatumella sp. TA1	2487345	S	1	0	1	0.00000
Serratia marcescens	615	S	14	8	22	0.00000
Serratia plymuthica	82996	S	11	1	12	0.00000
Serratia proteamaculans	28151	S	6	0	6	0.00000
Serratia sp. KUDC3025	2597702	S	2	0	2	0.00000
Serratia sp. P2ACOL2	2482769	S	1	1	2	0.00000
Serratia sp. ATCC 39006	104623	S	1	0	1	0.00000
Serratia liquefaciens	614	S	3	1	4	0.00000
Serratia fonticola	47917	S	3	0	3	0.00000
Serratia symbiotica	138074	S	2	0	2	0.00000
Serratia rubidaea	61652	S	1	0	1	0.00000
Yersinia similis	367190	S	2	0	2	0.00000
Yersinia pestis	632	S	1	2	3	0.00000
Yersinia kristensenii	28152	S	4	4	8	0.00000
Yersinia ruckeri	29486	S	3	0	3	0.00000
Yersinia enterocolitica	630	S	2	0	2	0.00000
Yersinia canariae	2607663	S	2	0	2	0.00000
Yersinia aldovae	29483	S	1	0	1	0.00000
Yersinia rohdei	29485	S	1	0	1	0.00000
Yersinia mollaretii	33060	S	1	0	1	0.00000
Yersinia aleksiciae	263819	S	1	0	1	0.00000
Yersinia massiliensis	419257	S	1	0	1	0.00000
Yersinia entomophaga	935293	S	1	0	1	0.00000
Rahnella sp. ERMR1:05	1805933	S	3	0	3	0.00000
Rahnella aquatilis	34038	S	1	1	2	0.00000
Ewingella americana	41202	S	5	0	5	0.00000
Nissabacter sp. SGAir0207	2126321	S	2	0	2	0.00000
Gibbsiella quercinecans	929813	S	1	0	1	0.00000
Rouxiella badensis	1646377	S	1	0	1	0.00000
Candidatus Fukatsuia symbiotica	1878942	S	1	0	1	0.00000
Proteus vulgaris	585	S	5	3	8	0.00000
Proteus mirabilis	584	S	4	0	4	0.00000
Proteus hauseri	183417	S	2	0	2	0.00000
Proteus sp. ZN5	2697019	S	1	0	1	0.00000
Providencia sneebia	516075	S	4	0	4	0.00000
Providencia rettgeri	587	S	3	1	4	0.00000
Providencia alcalifaciens	126385	S	2	0	2	0.00000
Providencia huaxiensis	2027290	S	2	8	10	0.00000
Providencia vermicola	333965	S	1	0	1	0.00000
Xenorhabdus bovienii	40576	S	7	0	7	0.00000
Xenorhabdus nematophila	628	S	2	0	2	0.00000
Xenorhabdus budapestensis	290110	S	2	0	2	0.00000
Xenorhabdus hominickii	351679	S	1	0	1	0.00000
Photorhabdus thracensis	230089	S	4	0	4	0.00000
Photorhabdus asymbiotica	291112	S	2	0	2	0.00000
Photorhabdus laumondii	2218628	S	2	0	2	0.00000
Morganella morganii	582	S	7	0	7	0.00000
Arsenophonus endosymbiont of Aphis craccivora	1231049	S	3	0	3	0.00000
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	1	0	1	0.00000
Candidatus Arsenophonus lipoptenae	634113	S	2	0	2	0.00000
Dickeya chrysanthemi	556	S	4	0	4	0.00000
Dickeya dadantii	204038	S	4	1	5	0.00000
Dickeya paradisiaca	69223	S	3	-3	0	0.00000
Dickeya poaceiphila	568768	S	2	0	2	0.00000
Dickeya solani	1089444	S	2	0	2	0.00000
Dickeya dianthicola	204039	S	1	0	1	0.00000
Dickeya sp. NCPPB 3274	568766	S	1	0	1	0.00000
Pectobacterium punjabense	2108399	S	5	0	5	0.00000
Pectobacterium parmentieri	1905730	S	4	0	4	0.00000
Pectobacterium carotovorum	554	S	2	1	3	0.00000
Pectobacterium atrosepticum	29471	S	1	0	1	0.00000
Brenneria rubrifaciens	55213	S	4	0	4	0.00000
Brenneria goodwinii	1109412	S	2	0	2	0.00000
Brenneria sp. Ir50	2722756	S	2	0	2	0.00000
Lonsdalea populi	1172565	S	1	0	1	0.00000
Hafnia alvei	569	S	4	1	5	0.00000
Hafnia paralvei	546367	S	1	0	1	0.00000
Edwardsiella tarda	636	S	2	2	4	0.00000
Edwardsiella hoshinae	93378	S	1	0	1	0.00000
Obesumbacterium proteus	82983	S	5	0	5	0.00000
Pragia fontium	82985	S	6	0	6	0.00000
Limnobaculum parvum	2172103	S	3	0	3	0.00000
Jinshanibacter zhutongyuii	2498113	S	1	0	1	0.00000
Plesiomonas shigelloides	703	S	5	0	5	0.00000
Sodalis endosymbiont of Henestaris halophilus	1929246	S	3	0	3	0.00000
Candidatus Sodalis pierantonius	1486991	S	2	0	2	0.00000
Lysobacter enzymogenes	69	S	114	8	122	0.00000
Lysobacter sp. CW239	2762611	S	4	0	4	0.00000
Lysobacter sp. TY2-98	2290922	S	3	0	3	0.00000
Lysobacter sp. HDW10	2714936	S	3	0	3	0.00000
Lysobacter sp. H23M41	2781023	S	1	3	4	0.00000
Lysobacter solisilvae	2763317	S	13	0	13	0.00000
Lysobacter antibioticus	84531	S	12	0	12	0.00000
Lysobacter capsici	435897	S	8	0	8	0.00000
Lysobacter lycopersici	1324796	S	6	0	6	0.00000
Lysobacter oculi	2698682	S	5	0	5	0.00000
Lysobacter gummosus	262324	S	3	0	3	0.00000
Lysobacter maris	1605891	S	3	0	3	0.00000
Lysobacter alkalisoli	2591633	S	3	0	3	0.00000
Lysobacter soli	453783	S	2	0	2	0.00000
Lysobacter arenosi	2795387	S	2	0	2	0.00000
Stenotrophomonas maltophilia	40324	S	71	37	108	0.00000
Stenotrophomonas sp. SAU14A_NAIMI4_5	2072413	S	4	0	4	0.00000
Stenotrophomonas sp. ZAC14D2_NAIMI4_7	2072405	S	3	1	4	0.00000
Stenotrophomonas sp. ZAC14D2_NAIMI4_6	2072406	S	2	1	3	0.00000
Stenotrophomonas sp. ZAC14A_NAIMI4_1	2072412	S	1	0	1	0.00000
Stenotrophomonas sp. LM091	1904944	S	6	0	6	0.00000
Stenotrophomonas sp. 169	2770322	S	4	0	4	0.00000
Stenotrophomonas sp. NA06056	2742129	S	3	0	3	0.00000
Stenotrophomonas sp. Pemsol	2040586	S	2	0	2	0.00000
Stenotrophomonas sp. WZN-1	2005046	S	1	0	1	0.00000
Stenotrophomonas sp. ASS1	2282124	S	1	0	1	0.00000
Stenotrophomonas sp. PAMC25021	2565559	S	1	25	26	0.00000
Stenotrophomonas sp. 364	2691571	S	1	0	1	0.00000
Stenotrophomonas sp. CW117	2775920	S	1	3	4	0.00000
Stenotrophomonas acidaminiphila	128780	S	7	2	9	0.00000
Stenotrophomonas rhizophila	216778	S	4	0	4	0.00000
Stenotrophomonas indicatrix	2045451	S	1	0	1	0.00000
Xanthomonas campestris	339	S	23	0	23	0.00000
Xanthomonas citri	346	S	22	2	24	0.00000
Xanthomonas oryzae	347	S	10	0	10	0.00000
Xanthomonas hyacinthi	56455	S	10	0	10	0.00000
Xanthomonas euvesicatoria	456327	S	9	274	283	0.00000
Xanthomonas sp. GW	2724121	S	4	1	5	0.00000
Xanthomonas sp. SI	2724123	S	2	0	2	0.00000
Xanthomonas hortorum	56454	S	4	0	4	0.00000
Xanthomonas translucens	343	S	4	0	4	0.00000
Xanthomonas cucurbitae	56453	S	3	0	3	0.00000
Xanthomonas fragariae	48664	S	3	0	3	0.00000
Xanthomonas cassavae	56450	S	2	0	2	0.00000
Xanthomonas sacchari	56458	S	2	0	2	0.00000
Xanthomonas arboricola	56448	S	1	0	1	0.00000
Xanthomonas axonopodis	53413	S	1	0	1	0.00000
Xanthomonas vasicola	56459	S	1	0	1	0.00000
Xanthomonas vesicatoria	56460	S	1	0	1	0.00000
Xanthomonas albilineans	29447	S	1	0	1	0.00000
Xanthomonas euroxanthea	2259622	S	1	0	1	0.00000
Luteimonas sp. JM171	1896164	S	7	0	7	0.00000
Luteimonas sp. MC1572	2799325	S	4	0	4	0.00000
Luteimonas sp. MC1825	2761107	S	3	0	3	0.00000
Luteimonas sp. MC1750	2799326	S	3	0	3	0.00000
Luteimonas sp. YGD11-2	2508168	S	1	0	1	0.00000
Luteimonas granuli	1176533	S	6	0	6	0.00000
Luteimonas chenhongjianii	2006110	S	2	0	2	0.00000
Luteimonas yindakuii	2565782	S	2	0	2	0.00000
Pseudoxanthomonas mexicana	128785	S	12	1	13	0.00000
Pseudoxanthomonas suwonensis	314722	S	12	0	12	0.00000
Pseudoxanthomonas spadix	415229	S	5	0	5	0.00000
Thermomonas sp. SY21	2202149	S	2	0	2	0.00000
Thermomonas sp. HDW16	2714945	S	2	0	2	0.00000
Thermomonas carbonis	1463158	S	3	0	3	0.00000
Thermomonas brevis	215691	S	2	0	2	0.00000
Arenimonas daejeonensis	370777	S	6	0	6	0.00000
Xylella taiwanensis	1444770	S	3	0	3	0.00000
Xylella fastidiosa	2371	S	1	0	1	0.00000
Pseudolysobacter antarcticus	2511995	S	2	0	2	0.00000
Dyella sp. M7H15-1	2501295	S	4	0	4	0.00000
Dyella sp. G9	2763498	S	3	0	3	0.00000
Dyella thiooxydans	445710	S	5	0	5	0.00000
Dyella caseinilytica	1849581	S	4	0	4	0.00000
Dyella japonica	231455	S	2	0	2	0.00000
Luteibacter pinisoli	2589080	S	5	0	5	0.00000
Luteibacter rhizovicinus	242606	S	2	0	2	0.00000
Dokdonella koreensis	323415	S	7	0	7	0.00000
Rhodanobacter denitrificans	666685	S	3	0	3	0.00000
Rhodanobacter sp. FDAARGOS 1247	2778082	S	3	0	3	0.00000
Ahniella affigens	2021234	S	6	0	6	0.00000
Frateuria aurantia	81475	S	3	0	3	0.00000
Aerosticca soli	2010829	S	2	0	2	0.00000
Halomonas sp. JS92-SW72	2306583	S	106	10	116	0.00000
Halomonas sp. THAF5a	2587844	S	8	0	8	0.00000
Halomonas sp. BC-M4-5	2497861	S	4	0	4	0.00000
Halomonas sp. SF2003	2136172	S	3	3	6	0.00000
Halomonas sp. PGE1	2730360	S	3	0	3	0.00000
Halomonas sp. Y2R2	2562282	S	2	0	2	0.00000
Halomonas sp. HG01	1609967	S	2	0	2	0.00000
Halomonas sp. MCCC 1A13316	2733487	S	2	0	2	0.00000
Halomonas sp. THAF12	2587849	S	2	0	2	0.00000
Halomonas sp. YLGW01	2773308	S	1	0	1	0.00000
Halomonas sp. MCCC 1A13718	2733488	S	1	0	1	0.00000
Halomonas sp. 1513	1883416	S	1	0	1	0.00000
Halomonas beimenensis	475662	S	6	0	6	0.00000
Halomonas meridiana	29570	S	4	1	5	0.00000
Halomonas elongata	2746	S	3	0	3	0.00000
Halomonas aestuarii	1897729	S	3	0	3	0.00000
Halomonas venusta	44935	S	2	1	3	0.00000
Halomonas socia	1081866	S	2	0	2	0.00000
Halomonas subglaciescola	29571	S	1	0	1	0.00000
Halomonas campisalis	74661	S	1	6	7	0.00000
Halomonas hydrothermalis	115561	S	1	0	1	0.00000
Halomonas huangheensis	1178482	S	1	0	1	0.00000
Chromohalobacter salexigens	158080	S	3	0	3	0.00000
Salinicola tamaricis	1771309	S	3	0	3	0.00000
Kushneria konosiri	698828	S	3	0	3	0.00000
