name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Desulfonema limicola	45656	S	1	0	1	0.00000
Desulfobulbus propionicus	894	S	1	0	1	0.00000
Desulfurivibrio alkaliphilus	427923	S	1	0	1	0.00000
Desulfarculus baarsii	453230	S	2	0	2	0.00000
Bradymonas sediminis	1548548	S	2	0	2	0.00000
Desulfoglaeba alkanexedens	361111	S	1	0	1	0.00000
Aliarcobacter cryaerophilus	28198	S	22	0	22	0.00000
Aliarcobacter cibarius	255507	S	3	0	3	0.00000
[Arcobacter] porcinus	1935204	S	3	0	3	0.00000
Aliarcobacter butzleri	28197	S	2	0	2	0.00000
Aliarcobacter trophiarum	708186	S	1	0	1	0.00000
Aliarcobacter faecis	1564138	S	1	0	1	0.00000
Arcobacter aquimarinus	1315211	S	4	2	6	0.00000
Arcobacter suis	1278212	S	3	0	3	0.00000
Arcobacter venerupis	1054033	S	2	0	2	0.00000
Arcobacter ellisii	913109	S	1	0	1	0.00000
Arcobacter peruensis	2320140	S	1	0	1	0.00000
Pseudoarcobacter acticola	1849015	S	2	0	2	0.00000
Halarcobacter bivalviorum	663364	S	1	0	1	0.00000
Halarcobacter ebronensis	1462615	S	1	0	1	0.00000
Poseidonibacter lekithochrous	1904463	S	2	0	2	0.00000
Campylobacter sp. RM16704	1500960	S	1	0	1	0.00000
Campylobacter sp. RM6137	1660073	S	1	0	1	0.00000
Campylobacter sp. RM6914	1032243	S	1	0	1	0.00000
Campylobacter jejuni	197	S	3	3	6	0.00000
Campylobacter lanienae	75658	S	3	0	3	0.00000
Campylobacter blaseri	2042961	S	2	0	2	0.00000
Campylobacter showae	204	S	2	0	2	0.00000
Campylobacter peloridis	488546	S	1	0	1	0.00000
Campylobacter pinnipediorum	1965231	S	1	0	1	0.00000
Campylobacter mucosalis	202	S	1	0	1	0.00000
Campylobacter canadensis	449520	S	1	0	1	0.00000
Campylobacter sputorum	206	S	1	0	1	0.00000
Campylobacter volucris	1031542	S	1	0	1	0.00000
Campylobacter ureolyticus	827	S	1	0	1	0.00000
Campylobacter iguaniorum	1244531	S	1	0	1	0.00000
Campylobacter hominis	76517	S	1	0	1	0.00000
Sulfurospirillum sp. JPD-1	220622	S	1	1	2	0.00000
Sulfurospirillum sp. UCH001	1581011	S	1	0	1	0.00000
Sulfurospirillum cavolei	366522	S	2	0	2	0.00000
Helicobacter pylori	210	S	8	0	8	0.00000
Helicobacter cholecystus	45498	S	2	0	2	0.00000
Sulfurimonas denitrificans	39766	S	2	0	2	0.00000
Sulfurimonas sp. S2-6	2590020	S	1	0	1	0.00000
Candidatus Sulfurimonas baltica	2740404	S	1	0	1	0.00000
Sulfuricurvum kujiense	148813	S	1	0	1	0.00000
Hydrogenimonas urashimensis	2740515	S	1	0	1	0.00000
Nitratifractor salsuginis	269261	S	1	0	1	0.00000
Nautilia sp. PV-1	2579250	S	2	0	2	0.00000
Bdellovibrio bacteriovorus	959	S	5	0	5	0.00000
Bdellovibrio sp. NC01	2220073	S	2	0	2	0.00000
Bdellovibrio sp. KM01	2748865	S	1	0	1	0.00000
Bdellovibrio exovorus	453816	S	1	0	1	0.00000
Bacteriovorax stolpii	960	S	6	0	6	0.00000
Halobacteriovorax marinus	97084	S	1	0	1	0.00000
Silvanigrella aquatica	1915309	S	2	0	2	0.00000
Acidithiobacillus thiooxidans	930	S	1	0	1	0.00000
Acidithiobacillus caldus	33059	S	1	0	1	0.00000
Acidithiobacillus ferrivorans	160808	S	1	0	1	0.00000
Microbacterium sp. PM5	2014534	S	18	1	19	0.00000
Microbacterium sp. WY121	2782168	S	7	0	7	0.00000
Microbacterium sp. ABRD_28	2268461	S	6	0	6	0.00000
Microbacterium sp. BH-3-3-3	1906742	S	5	0	5	0.00000
Microbacterium sp. A18JL241	2782166	S	3	0	3	0.00000
Microbacterium sp. 10M-3C3	2483401	S	2	0	2	0.00000
Microbacterium sp. NY27	2782169	S	2	0	2	0.00000
Microbacterium sp. A18JL200	2782167	S	2	0	2	0.00000
Microbacterium sp. CBA3102	2603598	S	2	0	2	0.00000
Microbacterium sp. 4R-513	2567934	S	2	0	2	0.00000
Microbacterium sp. Y-01	2048898	S	2	0	2	0.00000
Microbacterium sp. TPU 3598	1938334	S	1	0	1	0.00000
Microbacterium sp. No. 7	1714373	S	1	0	1	0.00000
Microbacterium sp. RG1	2489212	S	1	0	1	0.00000
Microbacterium sp. Se63.02b	2709304	S	1	0	1	0.00000
Microbacterium sp. YJN-G	2763257	S	1	0	1	0.00000
Microbacterium foliorum	104336	S	6	0	6	0.00000
Microbacterium hydrocarbonoxydans	273678	S	5	0	5	0.00000
Microbacterium aurum	36805	S	4	0	4	0.00000
Microbacterium oleivorans	273677	S	4	0	4	0.00000
Microbacterium hominis	162426	S	4	0	4	0.00000
Microbacterium oxydans	82380	S	3	0	3	0.00000
Microbacterium paraoxydans	199592	S	3	16	19	0.00000
Microbacterium testaceum	2033	S	3	0	3	0.00000
Microbacterium pygmaeum	370764	S	2	0	2	0.00000
Microbacterium schleiferi	69362	S	1	0	1	0.00000
Microbacterium oryzae	743009	S	1	0	1	0.00000
Microbacterium amylolyticum	936337	S	1	0	1	0.00000
Microbacterium lemovicicum	1072463	S	1	0	1	0.00000
Microbacterium protaetiae	2509458	S	1	0	1	0.00000
Curtobacterium flaccumfaciens	2035	S	15	2	17	0.00000
Curtobacterium sp. BH-2-1-1	1905847	S	1	0	1	0.00000
Curtobacterium sp. SGAir0471	2070337	S	1	0	1	0.00000
Curtobacterium sp. Csp2	2495430	S	1	3	4	0.00000
Curtobacterium sp. YC1	2795488	S	1	0	1	0.00000
Curtobacterium sp. 24E2	2804758	S	1	0	1	0.00000
Curtobacterium pusillum	69373	S	4	0	4	0.00000
Agromyces sp. LHK192	2498704	S	3	0	3	0.00000
Agromyces sp. G127AT	2781962	S	3	0	3	0.00000
Agromyces sp. HY052	2585717	S	1	0	1	0.00000
Agromyces sp. KACC 19306	2592652	S	1	0	1	0.00000
Agromyces aureus	453304	S	6	0	6	0.00000
Agromyces flavus	589382	S	2	0	2	0.00000
Agromyces badenianii	2080742	S	2	0	2	0.00000
Agromyces protaetiae	2509455	S	1	0	1	0.00000
Plantibacter sp. PA-3-X8	2480625	S	7	2	9	0.00000
Plantibacter sp. M259	2583822	S	4	1	5	0.00000
Plantibacter flavus	150123	S	5	0	5	0.00000
Rhodoluna lacicola	529884	S	10	0	10	0.00000
Rhodoluna limnophila	232537	S	4	0	4	0.00000
Candidatus Aquiluna sp. 15G-AUS-rot	2499157	S	1	0	1	0.00000
Rathayibacter sp. VKM Ac-2804	2609257	S	2	3	5	0.00000
Rathayibacter sp. VKM Ac-2760	2609253	S	1	1	2	0.00000
Rathayibacter festucae	110937	S	5	3	8	0.00000
Rathayibacter toxicus	145458	S	1	0	1	0.00000
Agreia sp. COWG	2773266	S	8	0	8	0.00000
Clavibacter michiganensis	28447	S	3	5	8	0.00000
Herbiconiux sp. SALV-R1	2735133	S	8	0	8	0.00000
Agrococcus jejuensis	399736	S	6	0	6	0.00000
Agrococcus carbonis	684552	S	1	0	1	0.00000
Leucobacter muris	1935379	S	2	0	2	0.00000
Leucobacter sp. CX169	2813744	S	2	0	2	0.00000
Leucobacter triazinivorans	1784719	S	1	0	1	0.00000
Leucobacter coleopterorum	2714933	S	1	0	1	0.00000
Aurantimicrobium sp. MWH-Mo1	1987356	S	5	0	5	0.00000
Aurantimicrobium sp. MWH-Uga1	2079575	S	1	0	1	0.00000
Aurantimicrobium minutum	708131	S	1	0	1	0.00000
Cryobacterium sp. LW097	1978566	S	2	0	2	0.00000
Cryobacterium sp.	1926290	S	1	0	1	0.00000
Cryobacterium arcticum	670052	S	2	0	2	0.00000
Cryobacterium soli	2220095	S	1	0	1	0.00000
Leifsonia shinshuensis	150026	S	3	0	3	0.00000
Leifsonia sp. 21MFCrub1.1	1798223	S	1	0	1	0.00000
Leifsonia sp. PS1209	2724914	S	1	0	1	0.00000
Leifsonia xyli	1575	S	1	0	1	0.00000
Salinibacterium sp. UTAS2018	2508880	S	3	0	3	0.00000
Salinibacterium sp. dk2585	2603292	S	1	0	1	0.00000
Salinibacterium sp. ZJ450	2708338	S	1	0	1	0.00000
Salinibacterium hongtaonis	2079791	S	1	0	1	0.00000
Frondihabitans sp. 762G35	1446794	S	3	0	3	0.00000
Frondihabitans sp. PAMC 28766	1795630	S	3	0	3	0.00000
Lysinimonas sp. KACC 19322	2592654	S	4	0	4	0.00000
Humibacter sp. WJ7-1	2599293	S	3	0	3	0.00000
Microcella alkaliphila	279828	S	3	0	3	0.00000
Microterricola viridarii	412690	S	2	0	2	0.00000
Gryllotalpicola protaetiae	2419771	S	2	0	2	0.00000
Chryseoglobus sp. 28M-23	2772253	S	1	1	2	0.00000
Frigoribacterium sp. NBH87	2596916	S	2	0	2	0.00000
Mycetocola zhujimingii	2079792	S	1	0	1	0.00000
Mycetocola sp. JXN-3	2116510	S	1	0	1	0.00000
Protaetiibacter intestinalis	2419774	S	1	0	1	0.00000
Protaetiibacter sp. SSC-01	2759943	S	1	0	1	0.00000
Glaciihabitans sp. INWT7	2596912	S	1	0	1	0.00000
Dermacoccus nishinomiyaensis	1274	S	155	20	175	0.00000
Dermacoccus sp. PAMC28757	2762331	S	6	0	6	0.00000
Yimella sp. cx-51	2770551	S	1	0	1	0.00000
Kocuria rhizophila	72000	S	35	9	44	0.00000
Kocuria palustris	71999	S	7	1	8	0.00000
Kocuria sp. BT304	1702043	S	2	1	3	0.00000
Kocuria sp. KD4	2719588	S	1	0	1	0.00000
Micrococcus luteus	1270	S	7	14	21	0.00000
Arthrobacter sp. PAMC25564	2565366	S	3	0	3	0.00000
Arthrobacter sp. UKPF54-2	2600159	S	2	0	2	0.00000
Arthrobacter sp. ERGS1:01	1704044	S	2	0	2	0.00000
Arthrobacter sp. YN	2020486	S	1	0	1	0.00000
Arthrobacter crystallopoietes	37928	S	6	0	6	0.00000
Arthrobacter citreus	1670	S	1	0	1	0.00000
Arthrobacter alpinus	656366	S	1	0	1	0.00000
Rothia mucilaginosa	43675	S	6	0	6	0.00000
Rothia dentocariosa	2047	S	2	0	2	0.00000
Rothia kristinae	37923	S	1	0	1	0.00000
Glutamicibacter protophormiae	37930	S	1	1	2	0.00000
Glutamicibacter arilaitensis	256701	S	1	2	3	0.00000
Pseudarthrobacter sp. YJ56	2697569	S	2	0	2	0.00000
Pseudarthrobacter phenanthrenivorans	361575	S	1	0	1	0.00000
Paenarthrobacter sp. YJN-D	2735317	S	2	0	2	0.00000
Renibacterium salmoninarum	1646	S	1	0	1	0.00000
Zhihengliuella sp. ISTPL4	2058657	S	1	0	1	0.00000
Sinomonas sp. R1AF57	2020377	S	1	0	1	0.00000
Auritidibacter sp. NML130574	2170745	S	1	0	1	0.00000
Brevibacterium sp. CS2	2575923	S	5	0	5	0.00000
Brevibacterium sp. WO024	2697563	S	1	0	1	0.00000
Brevibacterium casei	33889	S	5	0	5	0.00000
Brevibacterium aurantiacum	273384	S	4	1	5	0.00000
Brevibacterium oceani	358099	S	4	0	4	0.00000
Brevibacterium linens	1703	S	2	0	2	0.00000
Brevibacterium luteolum	199591	S	1	0	1	0.00000
Brevibacterium siliguriense	1136497	S	1	0	1	0.00000
Cellulomonas sp. H30R-01	2704467	S	5	1	6	0.00000
Cellulomonas sp. Y8	2591145	S	2	0	2	0.00000
Cellulomonas sp. JZ18	2654191	S	1	0	1	0.00000
Cellulomonas fimi	1708	S	2	0	2	0.00000
Cellulomonas flavigena	1711	S	2	0	2	0.00000
Cellulomonas gilvus	11	S	1	0	1	0.00000
Cellulomonas shaoxiangyii	2566013	S	1	0	1	0.00000
Cellulomonas taurus	2729175	S	1	0	1	0.00000
Oerskovia sp. KBS0722	1179673	S	1	0	1	0.00000
Actinotalea sp. JY-7876	2758442	S	1	0	1	0.00000
Phycicoccus endophyticus	1690220	S	5	0	5	0.00000
Phycicoccus sp. HDW14	2714941	S	4	0	4	0.00000
Janibacter melonis	262209	S	2	0	2	0.00000
Janibacter indicus	857417	S	2	0	2	0.00000
Tetrasphaera sp. HKS02	1813880	S	1	0	1	0.00000
Pedococcus dokdonensis	443156	S	1	0	1	0.00000
Brachybacterium sp. SGAir0954	2571029	S	3	0	3	0.00000
Brachybacterium vulturis	2017484	S	2	2	4	0.00000
Brachybacterium faecium	43669	S	1	0	1	0.00000
Brachybacterium saurashtrense	556288	S	1	0	1	0.00000
Dermabacter jinjuensis	1667168	S	1	0	1	0.00000
Xylanimonas cellulosilytica	186189	S	3	0	3	0.00000
Xylanimonas allomyrinae	2509459	S	3	0	3	0.00000
Isoptericola dokdonensis	372663	S	3	0	3	0.00000
Cellulosimicrobium cellulans	1710	S	1	1	2	0.00000
Ornithinimicrobium flavum	1288636	S	1	1	2	0.00000
Ornithinimicrobium sp. HY006	2508882	S	1	2	3	0.00000
Serinicoccus profundi	1078471	S	3	0	3	0.00000
Serinicoccus hydrothermalis	1758689	S	1	0	1	0.00000
Kytococcus sedentarius	1276	S	2	0	2	0.00000
Georgenia faecalis	2483799	S	1	0	1	0.00000
Georgenia sp. Z294	2585135	S	1	0	1	0.00000
Sanguibacter keddieii	60920	S	2	0	2	0.00000
Haloactinobacterium sp. RN3S43	2779775	S	2	0	2	0.00000
Beutenbergia cavernae	84757	S	1	0	1	0.00000
Luteimicrobium xylanilyticum	1133546	S	1	0	1	0.00000
Jonesia denitrificans	43674	S	1	0	1	0.00000
Cutibacterium acnes	1747	S	416	34	450	0.00000
Cutibacterium avidum	33010	S	9	0	9	0.00000
Cutibacterium granulosum	33011	S	5	0	5	0.00000
Propionibacterium sp. oral taxon 193	671223	S	17	3	20	0.00000
Propionibacterium freudenreichii	1744	S	3	0	3	0.00000
Propionibacterium australiense	119981	S	2	0	2	0.00000
Propionibacterium acidifaciens	556499	S	2	0	2	0.00000
Microlunatus soli	630515	S	7	0	7	0.00000
Microlunatus sp. Gsoil 973	2672569	S	2	1	3	0.00000
Microlunatus sp. KUDC0627	2596828	S	1	0	1	0.00000
Microlunatus phosphovorus	29405	S	3	0	3	0.00000
Microlunatus sagamiharensis	546874	S	2	0	2	0.00000
Tessaracoccus flavescens	399497	S	1	1	2	0.00000
Tessaracoccus aquimaris	1332264	S	1	0	1	0.00000
Tessaracoccus sp. MC1865	2760310	S	1	0	1	0.00000
Auraticoccus monumenti	675864	S	4	0	4	0.00000
Acidipropionibacterium virtanenii	2057246	S	3	0	3	0.00000
Propionimicrobium sp. Marseille-P3275	1871034	S	2	0	2	0.00000
Brevilactibacter sp. MC1595	2819349	S	2	0	2	0.00000
Pseudopropionibacterium propionicum	1750	S	2	0	2	0.00000
Propioniciclava sp. HDW11	2714937	S	1	0	1	0.00000
Nocardioides sp. JS614	196162	S	5	1	6	0.00000
Nocardioides sp. zg-579	2663857	S	5	2	7	0.00000
Nocardioides sp. JQ2195	2592334	S	3	0	3	0.00000
Nocardioides sp. S5	2017486	S	3	1	4	0.00000
Nocardioides sp. 603	2483798	S	2	0	2	0.00000
Nocardioides sp. CF8	110319	S	2	0	2	0.00000
Nocardioides sp. ZJ1313	2685869	S	1	1	2	0.00000
Nocardioides sp. HDW12A	2714938	S	1	0	1	0.00000
Nocardioides sp. HDW12B	2714939	S	1	0	1	0.00000
Nocardioides sp. MC1495	2736757	S	1	0	1	0.00000
Nocardioides sp. S-713	2760089	S	1	0	1	0.00000
Nocardioides aromaticivorans	200618	S	3	1	4	0.00000
Nocardioides euryhalodurans	2518370	S	3	0	3	0.00000
Nocardioides daphniae	402297	S	2	1	3	0.00000
Nocardioides mesophilus	433659	S	2	0	2	0.00000
Nocardioides humi	449461	S	2	0	2	0.00000
Nocardioides ungokensis	1643322	S	2	0	2	0.00000
Nocardioides cynanchi	2558918	S	2	0	2	0.00000
Nocardioides marinisabuli	419476	S	1	0	1	0.00000
Nocardioides dokdonensis	450734	S	1	0	1	0.00000
Nocardioides seonyuensis	2518371	S	1	0	1	0.00000
Aeromicrobium sp. A1-2	2107713	S	2	1	3	0.00000
Aeromicrobium yanjiei	2662028	S	1	2	3	0.00000
Marmoricola scoriae	642780	S	5	0	5	0.00000
Micropruina glycogenica	75385	S	5	0	5	0.00000
Friedmanniella luteola	546871	S	2	0	2	0.00000
Kribbella flavida	182640	S	4	0	4	0.00000
Actinopolymorpha singaporensis	117157	S	2	0	2	0.00000
Rhodococcus sp. P1Y	1302308	S	2	0	2	0.00000
Rhodococcus sp. B7740	1564114	S	2	0	2	0.00000
Rhodococcus sp. 008	1723645	S	2	4	6	0.00000
Rhodococcus sp. AQ5-07	2054902	S	1	1	2	0.00000
Rhodococcus sp. P-2	2795031	S	1	0	1	0.00000
Rhodococcus sp. YL-1	1045808	S	1	1	2	0.00000
Rhodococcus sp. PBTS 2	1653479	S	1	0	1	0.00000
Rhodococcus sp. DMU1	2722825	S	1	1	2	0.00000
Rhodococcus sp. WAY2	2663121	S	1	0	1	0.00000
Rhodococcus erythropolis	1833	S	13	19	32	0.00000
Rhodococcus qingshengii	334542	S	6	11	17	0.00000
Rhodococcus fascians	1828	S	4	0	4	0.00000
Rhodococcus hoagii	43767	S	4	0	4	0.00000
Rhodococcus coprophilus	38310	S	3	0	3	0.00000
Rhodococcus koreensis	99653	S	3	0	3	0.00000
Rhodococcus rhodochrous	1829	S	2	0	2	0.00000
Rhodococcus triatomae	300028	S	2	0	2	0.00000
Rhodococcus pyridinivorans	103816	S	1	1	2	0.00000
Nocardia arthritidis	228602	S	9	0	9	0.00000
Nocardia brasiliensis	37326	S	6	0	6	0.00000
Nocardia seriolae	37332	S	4	0	4	0.00000
Nocardia cyriacigeorgica	135487	S	4	0	4	0.00000
Nocardia sp. WCH-YHL-001	2755382	S	4	0	4	0.00000
Nocardia mangyaensis	2213200	S	3	0	3	0.00000
Nocardia asteroides	1824	S	2	0	2	0.00000
Nocardia farcinica	37329	S	1	0	1	0.00000
Nocardia wallacei	480035	S	1	0	1	0.00000
Mycolicibacterium sediminis	1286180	S	6	1	7	0.00000
Mycolicibacterium chubuense	1800	S	5	2	7	0.00000
Mycolicibacterium anyangense	1431246	S	5	0	5	0.00000
Mycolicibacterium helvum	1534349	S	4	0	4	0.00000
Mycolicibacterium goodii	134601	S	2	0	2	0.00000
Mycolicibacterium insubricum	444597	S	2	0	2	0.00000
Mycolicibacterium litorale	758802	S	2	0	2	0.00000
Mycolicibacterium mucogenicum	56689	S	2	1	3	0.00000
Mycolicibacterium fluoranthenivorans	258505	S	2	0	2	0.00000
Mycolicibacterium madagascariense	212765	S	2	0	2	0.00000
Mycolicibacterium aurum	1791	S	2	0	2	0.00000
Mycolicibacterium mageritense	53462	S	1	0	1	0.00000
Mycolicibacterium hassiacum	46351	S	1	0	1	0.00000
Mycolicibacterium doricum	126673	S	1	0	1	0.00000
Mycolicibacterium fortuitum	1766	S	1	0	1	0.00000
Mycolicibacterium tokaiense	39695	S	1	0	1	0.00000
Mycolicibacterium phocaicum	319706	S	1	0	1	0.00000
Mycolicibacterium parafortuitum	39692	S	1	0	1	0.00000
Mycolicibacterium moriokaense	39691	S	1	0	1	0.00000
Mycolicibacterium duvalii	39688	S	1	0	1	0.00000
Mycolicibacterium aubagnense	319707	S	1	0	1	0.00000
Mycolicibacterium gilvum	1804	S	1	2	3	0.00000
Mycolicibacterium chitae	1792	S	1	0	1	0.00000
Mycobacterium stomatepiae	470076	S	4	0	4	0.00000
Mycobacterium simiae	1784	S	3	0	3	0.00000
Mycobacterium heidelbergense	53376	S	2	0	2	0.00000
Mycobacterium florentinum	292462	S	2	0	2	0.00000
Mycobacterium kubicae	120959	S	1	0	1	0.00000
Mycobacterium saskatchewanense	220927	S	1	0	1	0.00000
Mycobacterium shigaense	722731	S	1	0	1	0.00000
Mycobacterium sp. JS623	212767	S	1	0	1	0.00000
Mycobacterium sp. YC-RL4	1682113	S	1	0	1	0.00000
Mycobacterium sp. PYR15	2051552	S	1	1	2	0.00000
Mycobacterium sp. DL440	2675523	S	1	0	1	0.00000
Mycobacterium avium	1764	S	1	1	2	0.00000
Mycobacterium colombiense	339268	S	1	0	1	0.00000
Mycobacterium gallinarum	39689	S	3	2	5	0.00000
Mycobacterium dioxanotrophicus	482462	S	3	0	3	0.00000
Mycobacterium grossiae	1552759	S	3	0	3	0.00000
Mycobacterium xenopi	1789	S	2	0	2	0.00000
Mycobacterium conspicuum	44010	S	2	0	2	0.00000
Mycobacterium riyadhense	486698	S	2	0	2	0.00000
Mycobacterium paragordonae	1389713	S	1	0	1	0.00000
Mycobacterium kansasii	1768	S	1	0	1	0.00000
Mycobacterium cookii	1775	S	1	0	1	0.00000
Mycolicibacter hiberniae	29314	S	3	0	3	0.00000
Mycolicibacter terrae	1788	S	1	0	1	0.00000
Mycolicibacter minnesotensis	1118379	S	1	0	1	0.00000
Mycobacteroides immunogenum	83262	S	1	1	2	0.00000
Hoyosella subflava	639313	S	1	0	1	0.00000
Mycolicibacillus koreensis	1069220	S	1	0	1	0.00000
Corynebacterium sp. zg-320	2768834	S	3	0	3	0.00000
Corynebacterium sp. LMM-1652	2487892	S	3	0	3	0.00000
Corynebacterium sp. zg-917	2763010	S	1	0	1	0.00000
Corynebacterium sp. 1959	2675216	S	1	0	1	0.00000
Corynebacterium sp. L2-79-05	373068	S	1	12	13	0.00000
Corynebacterium xerosis	1725	S	6	1	7	0.00000
Corynebacterium kefirresidentii	1979527	S	4	1	5	0.00000
Corynebacterium imitans	156978	S	3	0	3	0.00000
Corynebacterium maris	575200	S	3	0	3	0.00000
Corynebacterium tuberculostearicum	38304	S	3	0	3	0.00000
Corynebacterium timonense	441500	S	3	0	3	0.00000
Corynebacterium propinquum	43769	S	3	0	3	0.00000
Corynebacterium genitalium	38288	S	3	0	3	0.00000
Corynebacterium segmentosum	43990	S	3	0	3	0.00000
Corynebacterium singulare	161899	S	3	0	3	0.00000
Corynebacterium testudinoris	136857	S	3	0	3	0.00000
Corynebacterium callunae	1721	S	3	0	3	0.00000
Corynebacterium riegelii	156976	S	3	0	3	0.00000
Corynebacterium glaucum	187491	S	2	0	2	0.00000
Corynebacterium resistens	258224	S	2	0	2	0.00000
Corynebacterium matruchotii	43768	S	2	0	2	0.00000
Corynebacterium ureicelerivorans	401472	S	2	0	2	0.00000
Corynebacterium efficiens	152794	S	2	0	2	0.00000
Corynebacterium kroppenstedtii	161879	S	2	0	2	0.00000
Corynebacterium glucuronolyticum	39791	S	2	0	2	0.00000
Corynebacterium minutissimum	38301	S	2	0	2	0.00000
Corynebacterium uterequi	1072256	S	2	0	2	0.00000
Corynebacterium bovis	36808	S	2	0	2	0.00000
Corynebacterium glutamicum	1718	S	2	11	13	0.00000
Corynebacterium sanguinis	2594913	S	2	0	2	0.00000
Corynebacterium deserti	1408191	S	2	0	2	0.00000
Corynebacterium endometrii	2488819	S	2	0	2	0.00000
Corynebacterium stationis	1705	S	1	0	1	0.00000
Corynebacterium phocae	161895	S	1	0	1	0.00000
Corynebacterium anserum	2684406	S	1	0	1	0.00000
Corynebacterium camporealensis	161896	S	1	0	1	0.00000
Corynebacterium provencense	1737425	S	1	0	1	0.00000
Corynebacterium atypicum	191610	S	1	0	1	0.00000
Corynebacterium doosanense	1121358	S	1	0	1	0.00000
Corynebacterium halotolerans	225326	S	1	0	1	0.00000
Corynebacterium epidermidicanis	1050174	S	1	0	1	0.00000
Corynebacterium nuruki	1032851	S	1	0	1	0.00000
Corynebacterium simulans	146827	S	1	0	1	0.00000
Corynebacterium ammoniagenes	1697	S	1	0	1	0.00000
Corynebacterium kutscheri	35755	S	1	0	1	0.00000
Corynebacterium jeikeium	38289	S	1	0	1	0.00000
Corynebacterium urealyticum	43771	S	1	0	1	0.00000
Gordonia bronchialis	2054	S	6	0	6	0.00000
Gordonia polyisoprenivorans	84595	S	5	0	5	0.00000
Gordonia sp. YC-JH1	2059875	S	1	0	1	0.00000
Gordonia sp. JH63	2698900	S	1	2	3	0.00000
Gordonia sp. PDNC005	2811424	S	1	0	1	0.00000
Lawsonella clevelandensis	1528099	S	7	0	7	0.00000
Tsukamurella paurometabola	2061	S	4	0	4	0.00000
Tsukamurella tyrosinosolvens	57704	S	2	0	2	0.00000
Dietzia sp. oral taxon 368	712270	S	1	2	3	0.00000
Dietzia timorensis	499555	S	1	0	1	0.00000
Tomitella sp. HY188	2597660	S	1	0	1	0.00000
Tomitella sp. HY172	2760083	S	1	0	1	0.00000
Streptomyces sp. CdTB01	1725411	S	7	0	7	0.00000
Streptomyces sp. CB09001	2083284	S	5	1	6	0.00000
Streptomyces sp. NA04227	2742136	S	4	0	4	0.00000
Streptomyces sp. QMT-12	2717324	S	3	0	3	0.00000
Streptomyces sp. C8S0	2585716	S	3	0	3	0.00000
Streptomyces sp. SCUT-3	2684469	S	3	0	3	0.00000
Streptomyces sp. NEAU-sy36	2751189	S	3	0	3	0.00000
Streptomyces sp. ADI95-16	1522758	S	2	0	2	0.00000
Streptomyces sp. CCM_MD2014	1561022	S	2	0	2	0.00000
Streptomyces sp. SN-593	659352	S	2	0	2	0.00000
Streptomyces sp. M56	1495638	S	2	2	4	0.00000
Streptomyces sp. MBT27	1488356	S	2	0	2	0.00000
Streptomyces sp. Z423-1	2730915	S	2	0	2	0.00000
Streptomyces sp. SAT1	1849967	S	2	0	2	0.00000
Streptomyces sp. RPA4-2	2721244	S	2	0	2	0.00000
Streptomyces sp. S4.7	2705439	S	1	0	1	0.00000
Streptomyces sp. JB150	2714844	S	1	0	1	0.00000
Streptomyces sp. DSM 40868	2721173	S	1	0	1	0.00000
Streptomyces sp. CFMR 7	1649184	S	1	0	1	0.00000
Streptomyces sp. S1A1-7	2594459	S	1	7	8	0.00000
Streptomyces sp. SCSIO 3032	1264596	S	1	0	1	0.00000
Streptomyces sp. CB01881	2078691	S	1	0	1	0.00000
Streptomyces sp. QHH-9511	2684468	S	1	0	1	0.00000
Streptomyces sp. Tu 2975	2676871	S	1	0	1	0.00000
Streptomyces sp. 11-1-2	1851167	S	1	0	1	0.00000
Streptomyces sp. CMB-StM0423	2059884	S	1	0	1	0.00000
Streptomyces sp. INR7	2607753	S	1	0	1	0.00000
Streptomyces sp. 3211	1964449	S	1	0	1	0.00000
Streptomyces sp. SUK 48	2582831	S	1	0	1	0.00000
Streptomyces sp. 769	1262452	S	1	0	1	0.00000
Streptomyces sp. KPB2	2305221	S	1	4	5	0.00000
Streptomyces sp. jing01	2726118	S	1	0	1	0.00000
Streptomyces sp. WAC 01529	2203205	S	1	0	1	0.00000
Streptomyces sp. P3	2135430	S	1	0	1	0.00000
Streptomyces sp. SirexAA-E	862751	S	1	0	1	0.00000
Streptomyces sp. So13.3	2136173	S	1	0	1	0.00000
Streptomyces sp. Tu6071	355249	S	1	2	3	0.00000
Streptomyces sp. M2	646637	S	1	0	1	0.00000
Streptomyces sp. CB00271	2750025	S	1	0	1	0.00000
Streptomyces sp. Mg1	465541	S	1	0	1	0.00000
Streptomyces sp. NHF165	2175864	S	1	0	1	0.00000
Streptomyces sp. HSG2	2797167	S	1	0	1	0.00000
Streptomyces venezuelae	54571	S	8	0	8	0.00000
Streptomyces hundungensis	1077946	S	8	0	8	0.00000
Streptomyces chartreusis	1969	S	5	0	5	0.00000
Streptomyces nojiriensis	66374	S	5	0	5	0.00000
Streptomyces aureoverticillatus	66871	S	4	0	4	0.00000
Streptomyces armeniacus	83291	S	4	0	4	0.00000
Streptomyces niveus	193462	S	4	0	4	0.00000
Streptomyces asterosporus	285570	S	4	0	4	0.00000
Streptomyces capitiformicae	2014920	S	4	0	4	0.00000
Streptomyces gilvosporeus	553510	S	4	0	4	0.00000
Streptomyces lividans	1916	S	4	51	55	0.00000
Streptomyces formicae	1616117	S	3	0	3	0.00000
