name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Crocosphaera subtropica	2546360	S	6	0	6	0.00000
Rippkaea orientalis	2546366	S	2	-2	0	0.00000
Cyanobacterium aponinum	379064	S	23	5	28	0.00000
Nostoc sp. NIES-4103	2005458	S	17	2	19	0.00000
Nostoc sp. CENA543	1869241	S	13	1	14	0.00000
Nostoc sp. UHCC 0702	2814655	S	12	1	13	0.00000
Nostoc sp. TCL26-01	2576904	S	10	0	10	0.00000
Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'	1618022	S	9	1	10	0.00000
Nostoc sp. PCC 7524	28072	S	7	0	7	0.00000
Nostoc sp. 'Peltigera membranacea cyanobiont' N6	1261031	S	7	2	9	0.00000
Nostoc sp. TCL240-02	2572090	S	6	4	10	0.00000
Nostoc sp. C052	2576902	S	5	1	6	0.00000
Nostoc sp. PCC 7107	317936	S	4	1	5	0.00000
Nostoc sp. ATCC 53789	76335	S	3	6	9	0.00000
Nostoc sp. NIES-2111	1973475	S	3	9	12	0.00000
Nostoc sp. C057	2576903	S	2	4	6	0.00000
Nostoc piscinale	224012	S	14	2	16	0.00000
Nostoc carneum	374162	S	13	36	49	0.00000
Nostoc edaphicum	264686	S	11	3	14	0.00000
Nostoc linckia	92942	S	8	3	11	0.00000
Nostoc flagelliforme	1306274	S	6	2	8	0.00000
Nostoc sphaeroides	446679	S	5	2	7	0.00000
Nostoc punctiforme	272131	S	3	2	5	0.00000
Anabaena sp. WA102	1647413	S	13	30	43	0.00000
Anabaena sp. 90	46234	S	3	36	39	0.00000
Anabaena sp. YBS01	2490939	S	3	61	64	0.00000
Anabaena cylindrica	1165	S	7	1	8	0.00000
Trichormus azollae	1164	S	11	1	12	0.00000
Cylindrospermum stagnale	142864	S	4	0	4	0.00000
Calothrix sp. NIES-3974	2005462	S	12	0	12	0.00000
Calothrix sp. PCC 7507	99598	S	9	2	11	0.00000
Calothrix sp. NIES-2100	1954172	S	9	11	20	0.00000
Calothrix sp. NIES-2098	1954171	S	6	8	14	0.00000
Calothrix sp. 336/3	1337936	S	5	0	5	0.00000
Calothrix parasitica	1973486	S	28	1	29	0.00000
Calothrix parietina	32054	S	17	1	18	0.00000
Calothrix brevissima	938406	S	9	5	14	0.00000
Anabaenopsis circularis	109266	S	13	9	22	0.00000
Anabaenopsis elenkinii	156213	S	4	0	4	0.00000
Sphaerospermopsis kisseleviana	289435	S	17	2	19	0.00000
Dolichospermum compactum	136073	S	9	14	23	0.00000
Dolichospermum flos-aquae	1166	S	4	49	53	0.00000
Nodularia spumigena	70799	S	6	1	7	0.00000
Cylindrospermopsis curvispora	747548	S	1	1	2	0.00000
Raphidiopsis curvata	312883	S	1	1	2	0.00000
Fischerella sp. NIES-4106	2005456	S	14	3	17	0.00000
Fischerella sp. NIES-3754	1752063	S	8	7	15	0.00000
Scytonema sp. HK-05	1137095	S	5	6	11	0.00000
Scytonema sp. NIES-4073	2005464	S	3	4	7	0.00000
Brasilonema sennae	1397703	S	3	0	3	0.00000
Rivularia sp. PCC 7116	373994	S	16	0	16	0.00000
Microchaete diplosiphon	1197	S	2	4	6	0.00000
Tolypothrix sp. PCC 7910	2099387	S	11	12	23	0.00000
Synechococcus sp. JA-2-3B'a(2-13)	321332	S	8	0	8	0.00000
Synechococcus sp. PCC 7336	195250	S	6	0	6	0.00000
Synechococcus sp. NIES-970	1827144	S	5	0	5	0.00000
Synechococcus sp. CBW1107	2789857	S	4	0	4	0.00000
Synechococcus sp. SYN20	1050714	S	4	1	5	0.00000
Synechococcus sp. CBW1108	1353147	S	4	0	4	0.00000
Synechococcus sp. PCC 6312	195253	S	4	0	4	0.00000
Synechococcus sp. SynAce01	1916956	S	4	0	4	0.00000
Synechococcus sp. MEDNS5	1442554	S	4	0	4	0.00000
Synechococcus sp. JA-3-3Ab	321327	S	3	0	3	0.00000
Synechococcus sp. NOUM97013	1442555	S	3	0	3	0.00000
Synechococcus sp. CC9902	316279	S	3	0	3	0.00000
Synechococcus sp. PCC 7502	1173263	S	3	0	3	0.00000
Synechococcus sp. KORDI-100	1280380	S	2	0	2	0.00000
Synechococcus sp. KORDI-52	585425	S	2	0	2	0.00000
Synechococcus sp. PCC 7002	32049	S	2	2	4	0.00000
Synechococcus sp. CB0101	232348	S	2	0	2	0.00000
Synechococcus sp. RS9909	221352	S	2	0	2	0.00000
Synechococcus sp. CBW1006	1353138	S	2	4	6	0.00000
Synechococcus sp. ROS8604	1442557	S	2	0	2	0.00000
Synechococcus sp. PCC 8807	195248	S	2	2	4	0.00000
Synechococcus sp. CBW1004	1353136	S	1	0	1	0.00000
Synechococcus sp. MVIR-18-1	1386941	S	1	0	1	0.00000
Synechococcus sp. WH 8103	29410	S	1	4	5	0.00000
Synechococcus sp. PROS-U-1	1400866	S	1	0	1	0.00000
Synechococcus sp. CC9311	64471	S	1	0	1	0.00000
Synechococcus sp. WH 8020	32052	S	1	0	1	0.00000
Synechococcus sp. PCC 7003	374981	S	1	0	1	0.00000
Synechococcus sp. PCC 7117	195498	S	1	1	2	0.00000
Synechococcus sp. Minos11	221341	S	1	0	1	0.00000
Synechococcus sp. RS9902	221345	S	1	0	1	0.00000
Synechococcus sp. WH 8101	59932	S	1	0	1	0.00000
Synechococcus elongatus	32046	S	2	2	4	0.00000
Synechococcus lividus	33070	S	1	0	1	0.00000
Cyanobium gracile	59930	S	10	1	11	0.00000
Cyanobium sp. NS01	261284	S	4	1	5	0.00000
Cyanobium sp. NIES-981	1851505	S	2	0	2	0.00000
Dactylococcopsis salina	292566	S	8	2	10	0.00000
Prochlorococcus marinus	1219	S	32	7	39	0.00000
Prochlorococcus sp. MIT 0604	1501268	S	3	6	9	0.00000
Prochlorococcus sp. MIT 0801	1501269	S	1	1	2	0.00000
Leptolyngbya sp. PCC 7376	111781	S	8	0	8	0.00000
Leptolyngbya sp. O-77	1080068	S	5	2	7	0.00000
Leptolyngbya sp. NIES-3755	1752064	S	4	0	4	0.00000
Leptolyngbya sp. BL0902	1115757	S	3	0	3	0.00000
Leptolyngbya boryana	1184	S	6	1	7	0.00000
Pseudanabaena sp. ABRG5-3	685565	S	14	0	14	0.00000
Pseudanabaena sp. PCC 7367	82654	S	9	0	9	0.00000
Acaryochloris marina	155978	S	13	0	13	0.00000
Synechocystis sp. PCC 6714	1147	S	7	0	7	0.00000
Synechocystis sp. CACIAM 05	1933929	S	2	1	3	0.00000
Chamaesiphon minutus	1173032	S	6	0	6	0.00000
Thermoleptolyngbya sp. PKUAC-SCTB121	2811482	S	1	6	7	0.00000
Halomicronema hongdechloris	1209493	S	2	0	2	0.00000
Stanieria cyanosphaera	102116	S	8	2	10	0.00000
Stanieria sp. NIES-3757	1807358	S	7	1	8	0.00000
Pleurocapsa minor	54308	S	3	0	3	0.00000
Gloeobacter kilaueensis	1416614	S	6	0	6	0.00000
Gloeobacter violaceus	33072	S	4	0	4	0.00000
Chroococcidiopsis thermalis	54299	S	6	0	6	0.00000
cyanobacterium endosymbiont of Epithemia turgida	718217	S	3	1	4	0.00000
cyanobacterium endosymbiont of Rhopalodia gibberula	1763363	S	1	0	1	0.00000
Gloeomargarita lithophora	1188228	S	3	0	3	0.00000
Mycoplasma sp. NEAQ87857	2683967	S	5	0	5	0.00000
Mycoplasma sp. (ex Biomphalaria glabrata)	1749074	S	3	0	3	0.00000
Mycoplasma sp. Zaradi2	547987	S	2	0	2	0.00000
Mycoplasma sp. Pen4	640330	S	2	0	2	0.00000
Mycoplasma sp. Mirounga ES2805-ORL	754514	S	2	0	2	0.00000
Mycoplasma sp. Mirounga ES2806-GEN	754515	S	2	0	2	0.00000
Mycoplasma sp. OR1901	2742195	S	2	0	2	0.00000
Mycoplasma sp. Mirounga ES2806-NAS	754516	S	1	0	1	0.00000
Mycoplasma sp. 1654_15	2725994	S	1	0	1	0.00000
Mycoplasma anserisalpingitidis	519450	S	7	0	7	0.00000
Mycoplasma mycoides	2102	S	4	2	6	0.00000
Mycoplasma leachii	2105	S	2	0	2	0.00000
Mycoplasma gallisepticum	2096	S	5	3	8	0.00000
Mycoplasma hyosynoviae	29559	S	5	0	5	0.00000
Mycoplasma tullyi	1612150	S	5	2	7	0.00000
Mycoplasma nasistruthionis	353852	S	3	0	3	0.00000
Mycoplasma hyopneumoniae	2099	S	3	2	5	0.00000
Mycoplasma iowae	2116	S	2	0	2	0.00000
Mycoplasma neurolyticum	2120	S	2	0	2	0.00000
Mycoplasma suis	57372	S	2	0	2	0.00000
Mycoplasma yeatsii	51365	S	2	1	3	0.00000
Mycoplasma penetrans	28227	S	2	0	2	0.00000
Mycoplasma hominis	2098	S	2	0	2	0.00000
Mycoplasma dispar	86660	S	1	0	1	0.00000
Mycoplasma anseris	92400	S	1	0	1	0.00000
Mycoplasma cloacale	92401	S	1	0	1	0.00000
Mycoplasma phocicerebrale	142649	S	1	0	1	0.00000
Mycoplasma salivarium	2124	S	1	0	1	0.00000
Mycoplasma parvum	984991	S	1	0	1	0.00000
Mycoplasma orale	2121	S	1	0	1	0.00000
Mycoplasma struthionis	538220	S	1	0	1	0.00000
Mycoplasma felis	33923	S	6	0	6	0.00000
Mycoplasma arginini	2094	S	5	0	5	0.00000
Mycoplasma bovigenitalium	2112	S	5	0	5	0.00000
Mycoplasma pulmonis	2107	S	4	0	4	0.00000
Mycoplasma anatis	171279	S	4	0	4	0.00000
Mycoplasma californicum	2113	S	3	0	3	0.00000
Mycoplasma columborale	171282	S	3	0	3	0.00000
Mycoplasma synoviae	2109	S	3	2	5	0.00000
Mycoplasma maculosum	114885	S	3	0	3	0.00000
Mycoplasma pullorum	48003	S	3	0	3	0.00000
Mycoplasma meleagridis	29561	S	2	0	2	0.00000
Mycoplasma canis	29555	S	2	0	2	0.00000
Mycoplasma gallopavonis	76629	S	2	0	2	0.00000
Mycoplasma columbinum	114881	S	2	0	2	0.00000
Mycoplasma gallinaceum	29556	S	1	0	1	0.00000
Mycoplasma agalactiae	2110	S	1	0	1	0.00000
Mycoplasma edwardii	53558	S	1	0	1	0.00000
Mycoplasma cynos	171284	S	1	0	1	0.00000
Mycoplasma bovirhinis	29553	S	1	0	1	0.00000
Mycoplasma phocirhinis	142650	S	1	0	1	0.00000
Mycoplasma bovis	28903	S	1	0	1	0.00000
Mycoplasma citelli	171281	S	1	0	1	0.00000
Ureaplasma diversum	42094	S	5	0	5	0.00000
Ureaplasma parvum	134821	S	3	1	4	0.00000
Ureaplasma urealyticum	2130	S	2	0	2	0.00000
Candidatus Hepatoplasma crinochetorum	295596	S	1	0	1	0.00000
Spiroplasma syrphidicola	216945	S	7	1	8	0.00000
Spiroplasma clarkii	2139	S	6	0	6	0.00000
Spiroplasma turonicum	216946	S	4	0	4	0.00000
Spiroplasma floricola	216937	S	4	0	4	0.00000
Spiroplasma sp. BIUS-1	216964	S	1	0	1	0.00000
Spiroplasma culicicola	216935	S	3	0	3	0.00000
Spiroplasma phoeniceum	47835	S	3	4	7	0.00000
Spiroplasma melliferum	2134	S	2	4	6	0.00000
Spiroplasma tabanidicola	324079	S	2	0	2	0.00000
Spiroplasma chrysopicola	216933	S	2	0	2	0.00000
Spiroplasma alleghenense	216931	S	2	0	2	0.00000
Spiroplasma monobiae	2136	S	2	0	2	0.00000
Spiroplasma litorale	216942	S	1	0	1	0.00000
Spiroplasma citri	2133	S	1	2	3	0.00000
Spiroplasma cantharicola	362837	S	1	0	1	0.00000
Spiroplasma apis	2137	S	1	0	1	0.00000
Spiroplasma sabaudiense	216944	S	1	0	1	0.00000
Spiroplasma helicoides	216938	S	1	0	1	0.00000
Spiroplasma corruscae	216934	S	1	0	1	0.00000
Spiroplasma taiwanense	2145	S	1	0	1	0.00000
Spiroplasma chinense	216932	S	1	0	1	0.00000
Mesoplasma coleopterae	324078	S	7	2	9	0.00000
Mesoplasma syrphidae	225999	S	5	1	6	0.00000
Mesoplasma lactucae	138853	S	2	0	2	0.00000
Mesoplasma chauliocola	216427	S	2	0	2	0.00000
Mesoplasma florum	2151	S	1	0	1	0.00000
Entomoplasma freundtii	74700	S	1	0	1	0.00000
Entomoplasma luminosum	214888	S	1	0	1	0.00000
Entomoplasma somnilux	215578	S	1	0	1	0.00000
Acholeplasma laidlawii	2148	S	10	0	10	0.00000
Acholeplasma palmae	38986	S	5	0	5	0.00000
Acholeplasma axanthum	29552	S	3	0	3	0.00000
Acholeplasma brassicae	61635	S	3	0	3	0.00000
Acholeplasma hippikon	264636	S	2	0	2	0.00000
Candidatus Phytoplasma australiense	59748	S	4	1	5	0.00000
Candidatus Phytoplasma solani	69896	S	2	0	2	0.00000
Candidatus Phytoplasma ziziphi	135727	S	1	0	1	0.00000
Candidatus Phytoplasma luffae	35773	S	1	0	1	0.00000
Candidatus Phytoplasma mali	37692	S	1	0	1	0.00000
Candidatus Izimaplasma sp. HR1	1541959	S	5	0	5	0.00000
Deinococcus sp. NW-56	2080419	S	5	0	5	0.00000
Deinococcus sp. AJ005	2652443	S	4	0	4	0.00000
Deinococcus sp. S14-83	2489213	S	1	0	1	0.00000
Deinococcus ficus	317577	S	8	0	8	0.00000
Deinococcus actinosclerus	1768108	S	7	4	11	0.00000
Deinococcus maricopensis	309887	S	6	0	6	0.00000
Deinococcus soli Cha et al. 2016	1309411	S	6	6	12	0.00000
Deinococcus gobiensis	502394	S	5	0	5	0.00000
Deinococcus irradiatisoli	2202254	S	5	0	5	0.00000
Deinococcus metallilatus	1211322	S	5	0	5	0.00000
Deinococcus proteolyticus	55148	S	5	0	5	0.00000
Deinococcus peraridilitoris	432329	S	3	0	3	0.00000
Deinococcus wulumuqiensis	980427	S	2	0	2	0.00000
Deinococcus puniceus	1182568	S	2	0	2	0.00000
Deinococcus swuensis	1182571	S	2	0	2	0.00000
Deinococcus radiodurans	1299	S	1	0	1	0.00000
Deinococcus deserti	310783	S	1	0	1	0.00000
Deinococcus geothermalis	68909	S	1	0	1	0.00000
Meiothermus silvanus	52022	S	13	0	13	0.00000
Meiothermus ruber	277	S	6	0	6	0.00000
Meiothermus taiwanensis	172827	S	6	0	6	0.00000
Thermus scotoductus	37636	S	3	5	8	0.00000
Thermus aquaticus	271	S	1	0	1	0.00000
Thermus caldilimi	2483360	S	1	1	2	0.00000
Marinithermus hydrothermalis	186192	S	2	0	2	0.00000
Oceanithermus profundus	187137	S	1	0	1	0.00000
Truepera radiovictrix	332249	S	9	0	9	0.00000
Brevefilum fermentans	1986204	S	10	0	10	0.00000
Anaerolinea thermophila	167964	S	4	0	4	0.00000
Anaerolinea sp. 'rifampicinis'	2710758	S	1	0	1	0.00000
Pelolinea submarina	913107	S	4	0	4	0.00000
Dehalogenimonas lykanthroporepellens	552810	S	5	1	6	0.00000
Dehalogenimonas formicexedens	1839801	S	1	0	1	0.00000
Dehalogenimonas sp. GP	1536648	S	1	0	1	0.00000
Dehalococcoides mccartyi	61435	S	4	1	5	0.00000
Tepidiforma bonchosmolovskayae	2601677	S	12	0	12	0.00000
Roseiflexus sp. RS-1	357808	S	5	0	5	0.00000
Roseiflexus castenholzii	120962	S	2	0	2	0.00000
Chloroflexus aurantiacus	1108	S	2	-2	0	0.00000
Chloroflexus aggregans	152260	S	1	0	1	0.00000
Ktedonosporobacter rubrisoli	2509675	S	9	0	9	0.00000
Candidatus Promineofilum breve	1806508	S	9	0	9	0.00000
Caldilinea aerophila	133453	S	4	0	4	0.00000
Sphaerobacter thermophilus	2057	S	1	0	1	0.00000
Fimbriimonas ginsengisoli	1005039	S	9	0	9	0.00000
Chthonomonas calidirosea	454171	S	3	0	3	0.00000
Flavobacterium sp. MDT1-60	1979344	S	130	22	152	0.00000
Flavobacterium sp. M31R6	2739062	S	125	15	140	0.00000
Flavobacterium sp. KBS0721	1179672	S	98	30	128	0.00000
Flavobacterium sp. Sr18	935222	S	95	10	105	0.00000
Flavobacterium sp. SLB02	2665645	S	88	19	107	0.00000
Flavobacterium sp. CLA17	2724135	S	83	12	95	0.00000
Flavobacterium sp. 140616W15	2478552	S	79	13	92	0.00000
Flavobacterium sp. HYN0086	2249356	S	63	18	81	0.00000
Flavobacterium sp. BB8	2816357	S	58	11	69	0.00000
Flavobacterium sp. CJ74	2294119	S	38	1	39	0.00000
Flavobacterium sp. I3-2	2748319	S	32	26	58	0.00000
Flavobacterium sp. LPB0248	2614441	S	30	18	48	0.00000
Flavobacterium sp. P2-65	2748320	S	25	2	27	0.00000
Flavobacterium sp. xlx-214	2654325	S	18	1	19	0.00000
Flavobacterium sp. CS20	2775246	S	9	2	11	0.00000
Flavobacterium sangjuense	2518177	S	181	9	190	0.00000
Flavobacterium nackdongense	2547394	S	143	8	151	0.00000
Flavobacterium johnsoniae	986	S	125	45	170	0.00000
Flavobacterium psychrophilum	96345	S	102	18	120	0.00000
Flavobacterium commune	1306519	S	77	7	84	0.00000
Flavobacterium branchiophilum	55197	S	71	3	74	0.00000
Flavobacterium faecale	1355330	S	59	5	64	0.00000
Flavobacterium crocinum	2183896	S	58	18	76	0.00000
Flavobacterium anhuiense	459526	S	57	24	81	0.00000
Flavobacterium indicum	312277	S	54	3	57	0.00000
Flavobacterium columnare	996	S	53	10	63	0.00000
Flavobacterium gilvum	1492737	S	49	5	54	0.00000
Flavobacterium haoranii	683124	S	46	10	56	0.00000
Flavobacterium crassostreae	1763534	S	32	5	37	0.00000
Flavobacterium kingsejongi	1678728	S	30	2	32	0.00000
Flavobacterium album	2175091	S	30	1	31	0.00000
Flavobacterium nitrogenifigens	1617283	S	26	15	41	0.00000
Flavobacterium pallidum	2172098	S	26	1	27	0.00000
Flavobacterium sediminis	2201181	S	25	15	40	0.00000
Flavobacterium arcticum	1784713	S	25	1	26	0.00000
Flavobacterium alkalisoli	2602769	S	20	1	21	0.00000
Flavobacterium magnum	2162713	S	13	1	14	0.00000
Polaribacter sp. L3A8	2686361	S	15	2	17	0.00000
Polaribacter sp. BM10	1529069	S	14	12	26	0.00000
Polaribacter sp. ALD11	2058137	S	11	2	13	0.00000
Polaribacter sp. KT25b	1855336	S	10	1	11	0.00000
Polaribacter sp. SA4-10	754397	S	9	0	9	0.00000
Polaribacter sp. MED152	313598	S	8	0	8	0.00000
Polaribacter sp. SA4-12	1312072	S	8	1	9	0.00000
Polaribacter sp. Hel1_33_78	1336804	S	8	0	8	0.00000
Polaribacter sp. L12M9	2738844	S	8	6	14	0.00000
Polaribacter sp. G4M1	2808900	S	8	0	8	0.00000
Polaribacter sp. SM13	2818493	S	7	0	7	0.00000
Polaribacter sp. KT 15	1896175	S	1	1	2	0.00000
Polaribacter vadi	1774273	S	13	1	14	0.00000
Polaribacter sejongensis	985043	S	12	1	13	0.00000
Polaribacter reichenbachii	996801	S	9	0	9	0.00000
Polaribacter haliotis	1888915	S	6	5	11	0.00000
Capnocytophaga sp. oral taxon 878	1316596	S	3	0	3	0.00000
Capnocytophaga sp. oral taxon 323	1705617	S	3	13	16	0.00000
Capnocytophaga sp. FDAARGOS_737	2545799	S	2	1	3	0.00000
Capnocytophaga sp. oral taxon 902	2748316	S	1	4	5	0.00000
Capnocytophaga gingivalis	1017	S	12	1	13	0.00000
Capnocytophaga canimorsus	28188	S	10	2	12	0.00000
Capnocytophaga cynodegmi	28189	S	7	2	9	0.00000
Capnocytophaga haemolytica	45243	S	7	0	7	0.00000
Capnocytophaga sputigena	1019	S	6	1	7	0.00000
Capnocytophaga endodontalis	2708117	S	3	1	4	0.00000
Capnocytophaga ochracea	1018	S	2	3	5	0.00000
Capnocytophaga stomatis	1848904	S	2	0	2	0.00000
Tenacibaculum sp. SZ-18	754423	S	16	0	16	0.00000
Tenacibaculum sp. DSM 106434	2358479	S	9	2	11	0.00000
Tenacibaculum jejuense	584609	S	18	0	18	0.00000
Tenacibaculum todarodis	1850252	S	15	3	18	0.00000
Tenacibaculum maritimum	107401	S	8	0	8	0.00000
Tenacibaculum dicentrarchi	669041	S	7	1	8	0.00000
Tenacibaculum mesophilum	104268	S	5	1	6	0.00000
Winogradskyella sp. PG-2	754409	S	12	2	14	0.00000
Winogradskyella sp. PC-19	754417	S	6	2	8	0.00000
Winogradskyella sp. J14-2	1936080	S	6	0	6	0.00000
Winogradskyella schleiferi	2686078	S	16	11	27	0.00000
Winogradskyella sediminis	1382466	S	10	3	13	0.00000
Winogradskyella helgolandensis	2697010	S	10	1	11	0.00000
Winogradskyella forsetii	2686077	S	6	2	8	0.00000
Cellulophaga baltica	76594	S	21	4	25	0.00000
Cellulophaga lytica	979	S	16	4	20	0.00000
Cellulophaga algicola	59600	S	8	1	9	0.00000
Cellulophaga sp. L1A9	2686362	S	5	2	7	0.00000
Myroides odoratus	256	S	16	1	17	0.00000
Myroides fluvii	2572594	S	16	1	17	0.00000
Myroides odoratimimus	76832	S	5	10	15	0.00000
Myroides phaeus	702745	S	5	1	6	0.00000
Myroides sp. ZB35	1458492	S	2	4	6	0.00000
Aquimarina sp. AD1	1714848	S	19	1	20	0.00000
Aquimarina sp. AD10	1714849	S	14	0	14	0.00000
Aquimarina sp. BL5	1714860	S	10	0	10	0.00000
Aquimarina sp. TRL1	2736252	S	6	0	6	0.00000
Formosa sp. Hel1_31_208	1798225	S	14	1	15	0.00000
Formosa sp. L2A11	2686363	S	7	1	8	0.00000
Formosa sp. Hel1_33_131	1336794	S	5	0	5	0.00000
Formosa sp. Hel3_A1_48	1336795	S	1	0	1	0.00000
Formosa agariphila	320324	S	15	1	16	0.00000
Formosa sediminum	2594004	S	5	0	5	0.00000
Nonlabens sp. Hel1_33_55	1336802	S	6	1	7	0.00000
Nonlabens sp. Ci31	2608253	S	6	3	9	0.00000
Nonlabens sp. MB-3u-79	2058134	S	5	2	7	0.00000
Nonlabens dokdonensis	328515	S	6	2	8	0.00000
Nonlabens spongiae	331648	S	5	2	7	0.00000
Nonlabens marinus	930802	S	4	2	6	0.00000
Nonlabens ponticola	2496866	S	3	0	3	0.00000
Gramella salexigens	1913577	S	9	1	10	0.00000
Gramella fulva	2126553	S	9	1	10	0.00000
Gramella forsetii	411153	S	8	2	10	0.00000
Gramella sp. MAR_2010_147	1250205	S	7	1	8	0.00000
Gramella echinicola	279359	S	4	0	4	0.00000
Gramella flava	1486245	S	2	0	2	0.00000
Dokdonia sp. PRO95	1239415	S	11	3	14	0.00000
Dokdonia sp. Dokd-P16	2173169	S	6	2	8	0.00000
Dokdonia sp. 4H-3-7-5	983548	S	5	3	8	0.00000
Dokdonia sp. MED134	313590	S	4	2	6	0.00000
Dokdonia donghaensis	326320	S	3	1	4	0.00000
Lacinutrix sp. 5H-3-7-4	983544	S	15	5	20	0.00000
Lacinutrix sp. WUR7	2653681	S	14	2	16	0.00000
Lacinutrix sp. Bg11-31	2057808	S	4	0	4	0.00000
Lacinutrix venerupis	1486034	S	5	0	5	0.00000
Maribacter sp. T28	1836467	S	11	0	11	0.00000
Maribacter sp. MJ134	2496865	S	8	0	8	0.00000
Maribacter sp. HTCC2170	313603	S	4	0	4	0.00000
Maribacter sp. 1_2014MBL_MicDiv	1644130	S	2	1	3	0.00000
Maribacter cobaltidurans	1178778	S	7	5	12	0.00000
Maribacter dokdonensis	320912	S	3	1	4	0.00000
Algibacter sp. L1A34	2686365	S	14	4	18	0.00000
Algibacter sp. L3A6	2686366	S	10	3	13	0.00000
Algibacter alginicilyticus	1736674	S	11	2	13	0.00000
Muricauda sp. 501str8	2698672	S	18	9	27	0.00000
Muricauda ruestringensis	111501	S	10	0	10	0.00000
Muricauda lutaonensis	516051	S	7	0	7	0.00000
Kordia sp. SMS9	2282170	S	13	0	13	0.00000
Kordia antarctica	1218801	S	12	1	13	0.00000
Aequorivita sp. KX20305	2803865	S	10	1	11	0.00000
Aequorivita sp. H23M31	2494375	S	5	0	5	0.00000
Aequorivita sublithincola	101385	S	8	0	8	0.00000
Psychroflexus sp. ALD_RP9	2777186	S	10	0	10	0.00000
Psychroflexus torquis	57029	S	9	0	9	0.00000
Flavivirga eckloniae	1803846	S	18	0	18	0.00000
Olleya aquimaris	639310	S	9	3	12	0.00000
Olleya sp. Bg11-27	2058135	S	9	11	20	0.00000
Tamlana sp. s12	1630406	S	11	2	13	0.00000
Tamlana carrageenivorans	2069432	S	5	1	6	0.00000
Salegentibacter salegens	143223	S	10	1	11	0.00000
Salegentibacter sp. T436	1729720	S	6	5	11	0.00000
Wenyingzhuangia fucanilytica	1790137	S	16	1	17	0.00000
Lutibacter profundi	1622118	S	16	0	16	0.00000
Antarcticibacterium flavum	2058175	S	7	1	8	0.00000
Antarcticibacterium arcticum	2585771	S	7	0	7	0.00000
Gillisia sp. Hel1_33_143	1336796	S	14	4	18	0.00000
Urechidicola croceus	1850246	S	13	8	21	0.00000
Mariniflexile sp. TRM1-10	2027857	S	11	0	11	0.00000
Galbibacter sp. BG1	1170699	S	11	0	11	0.00000
Sediminicola sp. YIK13	1453352	S	10	0	10	0.00000
Changchengzhania lutea	2049305	S	10	0	10	0.00000
Siansivirga zeaxanthinifaciens	762954	S	10	1	11	0.00000
Seonamhaeicola sp. S2-3	1936081	S	9	1	10	0.00000
Oceanihabitans sp. IOP_32	2529032	S	9	3	12	0.00000
Zunongwangia profunda	398743	S	9	8	17	0.00000
Amniculibacterium sp. G2-70	2767188	S	9	5	14	0.00000
Gilvibacter sp. SZ-19	754429	S	8	0	8	0.00000
Muriicola sp. MMS17-SY002	2507538	S	8	0	8	0.00000
Mesoflavibacter profundi	2708110	S	2	8	10	0.00000
Leeuwenhoekiella sp. ZYFB001	2719912	S	7	1	8	0.00000
Psychroserpens sp. NJDZ02	2570561	S	6	8	14	0.00000
Costertonia aggregata	343403	S	6	0	6	0.00000
Croceibacter atlanticus	313588	S	6	1	7	0.00000
Flagellimonas maritima	1383885	S	5	0	5	0.00000
Euzebyella marina	1761453	S	5	3	8	0.00000
Altibacter sp. ALE3EI	2562285	S	5	0	5	0.00000
Aureitalea sp. RR4-38	2094025	S	3	0	3	0.00000
Zobellia galactanivorans	63186	S	3	0	3	0.00000
Arenibacter algicola	616991	S	1	0	1	0.00000
Robiginitalea biformata	252307	S	1	0	1	0.00000
Chryseobacterium sp. G0201	2487065	S	21	4	25	0.00000
Chryseobacterium sp. 3008163	2478663	S	18	2	20	0.00000
Chryseobacterium sp. NEB161	2724619	S	14	8	22	0.00000
Chryseobacterium sp. IHB B 17019	1721091	S	13	1	14	0.00000
Chryseobacterium sp. T16E-39	2015076	S	13	0	13	0.00000
Chryseobacterium sp. NBC 122	2547600	S	13	0	13	0.00000
Chryseobacterium sp. cx-624	2758037	S	13	1	14	0.00000
Chryseobacterium sp. SNU WT5	2594269	S	11	1	12	0.00000
Chryseobacterium sp. POL2	2713414	S	11	2	13	0.00000
Chryseobacterium sp.	1871047	S	8	1	9	0.00000
Chryseobacterium sp. JV274	1932669	S	8	1	9	0.00000
Chryseobacterium sp. 6424	2039166	S	5	0	5	0.00000
Chryseobacterium sp. G0186	2487064	S	5	2	7	0.00000
Chryseobacterium sp. StRB126	878220	S	3	0	3	0.00000
Chryseobacterium sp. G0162	2487063	S	2	2	4	0.00000
Chryseobacterium indoltheticum	254	S	31	5	36	0.00000
Chryseobacterium shandongense	1493872	S	21	9	30	0.00000
Chryseobacterium balustinum	246	S	20	5	25	0.00000
Chryseobacterium indologenes	253	S	14	4	18	0.00000
Chryseobacterium glaciei	1685010	S	13	2	15	0.00000
Chryseobacterium gallinarum	1324352	S	11	2	13	0.00000
Chryseobacterium arthrosphaerae	651561	S	10	4	14	0.00000
Chryseobacterium gleum	250	S	9	8	17	0.00000
Chryseobacterium joostei	112234	S	9	3	12	0.00000
Chryseobacterium bernardetii	1241978	S	8	9	17	0.00000
Chryseobacterium carnipullorum	1124835	S	7	1	8	0.00000
Chryseobacterium aureum	2497456	S	7	0	7	0.00000
